[検索条件]設立年数：2~10・11~30.業態：BtoB.上場種別：未上場.事業内容キーワード：Webメディア運営.地域：東京都
会社名,会社名ひらがな,代表者名,会社サイト,お問い合わせページ,法人番号,設立年月,役員情報,上場種別,資本金,売上高,事業所数,従業員数,工場数,店舗数,決算月,一言説明,メイン大業界,メイン小業界,サブ大業界,サブ小業界,事業内容キーワード,特徴,マッチ度,本社住所,本社郵便番号,本社住所（都道府県のみ）,本社住所（都道府県除く）,本社電話番号,本社FAX番号,本社メールアドレス,採用メールアドレス
株式会社カルペ・ディエム,かるぺ・でぃえむ,佐々木誠,-,-,6010001168409,2015年6月,-,未上場,-,-,1,-,-,-,-,海外向けに日本の情報を発信するWebメディア「Wasabi」を運営する会社,IT業界の会社,Webサービス・アプリ運営業界の会社,未分類,未分類,Webメディア運営,BtoB,未計算,東京都墨田区亀沢１丁目３－１８,130-0014,東京都,墨田区亀沢１丁目３－１８,-,-,-,-
株式会社ガジェットウェア,がじぇっとうぇあ,内藤美穂,https://www.gadgetwear.co.jp/,https://www.gadgetwear.co.jp/contact,8010401065138,2006年10月,-,未上場,-,-,1,-,-,-,-,ニュースメディア「Gadgetwear」の運営を手掛ける会社,IT業界の会社,Webサービス・アプリ運営業界の会社,未分類,未分類,Webメディア運営,BtoB,未計算,東京都港区海岸１丁目２－３,105-0022,東京都,港区海岸１丁目２－３,-,-,-,-
株式会社クリエイティブ,くりえいてぃぶ,ホセイン加丸,http://j-bangladesh.com/,http://j-bangladesh.com/inquiry/,6011801025105,2011年7月,-,未上場,-,-,1,-,-,-,-,バングラデシュにおけるビジネルコンサルティングを行う会社,コンサルティング業界の会社,経営コンサルティング業界の会社,コンサルティング業界の会社・IT業界の会社・その他サービス業界の会社,資産運用コンサルティング業界の会社・Webサービス・アプリ運営業界の会社・調査・検査・研究業界の会社,市場調査・海外ビジネスコンサルティング・Webメディア運営,BtoB,未計算,東京都千代田区内神田１丁目５番６号,101-0047,東京都,千代田区内神田１丁目５番６号,03-5577-3164,03-5577-3164,-,-
シーエフポート株式会社,しーえふぽーと,-,https://www.creativefield.jp/,https://www.creativefield.jp/contacts/,6010701025545,2011年8月,-,未上場,-,-,1,-,-,-,-,Webマーケティングやアプリケーションの開発などを行う会社,コンサルティング業界の会社,Webマーケティング業界の会社,コンサルティング業界の会社・IT業界の会社・その他サービス業界の会社,ITコンサルティング業界の会社 ・クラウド・フィンテック業界の会社・Web制作業界の会社・システム受託開発業界の会社・デザイン業界の会社,カタログ制作・Webコンサルティング・ECサイト構築・Webシステム開発・Webメディア運営・スマートフォンアプリ開発,BtoB,未計算,東京都品川区西五反田２丁目９－７,141-0031,東京都,品川区西五反田２丁目９－７,03-6417-9538,03-6417-9539,info@creativefield.jp,-
ブルームビジョン株式会社,ぶるーむびじょん,-,https://www.bloomvision.co.jp/,-,9011001072119,2006年,-,未上場,-,-,1,-,-,-,-,フリー素材のwebサイト運営やコンサルティングを行う会社,その他サービス業界の会社,Web制作業界の会社,コンサルティング業界の会社,その他コンサルティング業界の会社,Webメディア運営,BtoB,未計算,東京都渋谷区渋谷３丁目５番１６号渋谷三丁目スクエアビル２Ｆ,150-0002,東京都,渋谷区渋谷３丁目５番１６号渋谷三丁目スクエアビル２Ｆ,-,-,lab@bloomvision.co.jp,-
株式会社ｙ＆ｄパートナーズ,わいあんどでぃーぱーとなーず,-,https://yd-partners.jp/,-,9011001119984,2015年12月,-,未上場,5000000,-,1,-,-,-,-,Webサイトの制作や自社メディアの運用などを行う会社,その他サービス業界の会社,Web制作業界の会社,コンサルティング業界の会社・広告業界の会社,経営コンサルティング業界の会社・インターネット広告代理店業界の会社,Webメディア運営,BtoB,未計算,東京都渋谷区恵比寿西２丁目１４番７号,150-0021,東京都,渋谷区恵比寿西２丁目１４番７号,03-3780-7083,-,-,-
株式会社クライド,くらいど,服部司,https://www.craid-inc.com/,https://www.craid-inc.com/#contact,4011001116648,2017年5月,-,未上場,10000000,-,2,-,-,-,-,広告配信プラットフォーム「ADMATRIX DSP」の開発および展開を行う会社,広告業界の会社,インターネット広告代理店業界の会社,IT業界の会社,Webサービス・アプリ運営業界の会社,広告配信サービス運営・Webメディア運営,BtoC　BtoB,未計算,東京都渋谷区円山町３番６号,150-0044,東京都,渋谷区円山町３番６号,03-5728-5880,03-5457-7708,-,-
ＨＥＡＰＳ株式会社,ひーぷす,春日原森,http://heaps.co.jp/,-,7010001197431,2013年5月,-,未上場,-,-,1,-,-,-,-,情報サイトによる広報活動や体験イベントの主催を行う会社,IT業界の会社,Webサービス・アプリ運営業界の会社,広告業界の会社・エンタメ業界の会社・コンサルティング業界の会社,インターネット広告代理店業界の会社・イベント業界の会社・Webマーケティング業界の会社,マーケティング支援・ブランディング・イベント運営・イベント企画・Webメディア運営・Webマーケティング支援・広告制作,BtoB,未計算,東京都千代田区富士見１丁目２番２７号,102-0071,東京都,千代田区富士見１丁目２番２７号,03-6256-9700,-,contact@heapsmag.com,-
株式会社創豊,そうほう,佐々木勇之,http://www.sou-hou.jp/,http://www.sou-hou.jp/#contact,9010001177431,2016年7月,-,未上場,3000000,-,1,-,-,-,-,アイドル関連プロジェクトを行う「ドメスチック！」を運営する会社,エンタメ業界の会社,イベント業界の会社,その他サービス業界の会社・広告業界の会社・エンタメ業界の会社・IT業界の会社,Web制作業界の会社・広告代理店業界の会社・芸能プロダクション業界の会社・システム受託開発業界の会社,インターネットカフェ・漫画喫茶運営・イベント企画・雑貨卸売・流通システム開発・イベント運営・Webメディア運営・CD・レコード制作・CD・レコード販売・投資コンサルティング・DVD制作・広告制作・DVD販売,BtoB　BtoC,未計算,東京都千代田区外神田３丁目８番７号フジビル３階,101-0021,東京都,千代田区外神田３丁目８番７号フジビル３階,03-6206-0586,03-6206-0587,info@domeschick.jp,-
株式会社Ｃｏｎｐｉｎｅｓｓ,こんぴねす,古賀優太,https://conpiness.com/,https://conpiness.com/,9020001120877,2017年4月,-,未上場,-,-,1,-,-,-,3月,Webコンテンツの企画や制作および運営などを行う会社,IT業界の会社,Webサービス・アプリ運営業界の会社,コンサルティング業界の会社・人材業界の会社,Webマーケティング業界の会社・その他人材業界の会社・人材紹介業界の会社,転職支援・採用支援・Webメディア運営・就職支援,BtoB　BtoC,未計算,東京都渋谷区神南１丁目１２番１４号,153-0061,東京都,渋谷区神南１丁目１２番１４号,-,-,info@conpiness.com,-
カメラブ株式会社,かめらぶ,高坂勲,https://camelove.co.jp,https://camelove.co.jp/contact/,8011001115860,2017年4月,-,未上場,9355000,-,1,-,-,-,-,カメラ機材レンタルサービスおよびフォトグラファーマッチングなどを行う会社,エンタメ業界の会社,映像・CM制作業界の会社,その他サービス業界の会社,その他レンタル・リース業界の会社,映像機器レンタル・リース・映像制作・Webメディア運営,BtoB,未計算,東京都渋谷区神宮前６丁目２８番９号,150-0001,東京都,渋谷区神宮前６丁目２８番９号,03-5784-0625,03-6735-4705,info@camelove.co.jp,-
株式会社Ｍｏｎｅｙ＆Ｙｏｕ,まねーあんどゆー,頼藤太希,https://moneyandyou.jp/,https://moneyandyou.jp/contact/,7011701018703,2015年2月,-,未上場,2000000,-,1,-,-,-,-,相談サイトやWebメディアの運営を行う会社,IT業界の会社,Webサービス・アプリ運営業界の会社,人材業界の会社,個人向けセミナー業界・企業研修業界の会社,セミナー企画・Webメディア運営,BtoC　BtoB,未計算,東京都文京区湯島１丁目９番４号鴫原ビル３階,113-0033,東京都,文京区湯島１丁目９番４号鴫原ビル３階,050-3592-4107,-,-,-
合同会社ラーテルノス,らーてるのす,山本大貴,https://www.ratelnos.jp,https://www.ratelnos.jp/,5011203002629,2017年9月,-,未上場,600000,-,1,-,-,-,-,企画事業や映像の制作および芸能プロダクションの運営など行う会社,エンタメ業界の会社,映像・CM制作業界の会社,教育業界・エンタメ業界の会社・その他サービス業界の会社・IT業界の会社・マスコミ業界の会社,その他スクール業界の会社・CD等マルチメディア・楽器業界の会社・その他サービス業界・デジタルコンテンツ業界の会社・芸能プロダクション業界の会社・書籍出版業界の会社,CG制作・映像制作・CD・レコード制作・デバッグ・書籍制作・音楽制作・Webメディア運営・DVD制作,BtoB　BtoC,未計算,東京都中野区本町３丁目２番９号中野本町クリスコーポ１０２,164-0012,東京都,中野区本町３丁目２番９号中野本町クリスコーポ１０２,03-6260-9639,03-6862-9937,contact@ratelnos.jp,-
株式会社イベントバンク,いべんとばんく,福井慶一郎,https://www.eventbank.jp,https://www.eventbank.jp/about/inquiry.do?act=input,3010001145542,2008年3月,-,未上場,10000000,-,1,-,-,-,-,日本国内のイベント情報とメディアを結ぶプラットホームを運営する会社,IT業界の会社,Webサービス・アプリ運営業界の会社,未分類,未分類,地域情報サイト運営・Webメディア運営,BtoB,未計算,東京都千代田区神田神保町２丁目４８番地,101-0051,東京都,千代田区神田神保町２丁目４８番地,03-5215-1471,03-5215-1472,-,-
株式会社リーガルアーカイブス,りーがるあーかいぶす,浦野哲哉,http://corp.legalarchives.co.jp/sp/index.html,https://legalarchives.co.jp/inquiries/new,3010001171035,2015年10月,-,未上場,-,-,1,-,-,-,3月,法情報のコンテンツ配信サービスを提供する会社,IT業界の会社,デジタルコンテンツ業界の会社,未分類,未分類,データベース構築・Webメディア運営,BtoB　BtoC,未計算,東京都千代田区麹町３丁目２番１号,102-0083,東京都,千代田区麹町３丁目２番１号,03-6635-6376,-,support@legalarchives.co.jp,-
株式会社スタジオライン,すたじおらいん,倉崎雄介,http://www.studioline.jp/,http://www.studioline.jp/contact/,4290001027869,2006年11月,-,未上場,-,-,1,-,-,-,-,Webマガジンの配信及び商品企画や事業のコンサルティングを行う会社,その他サービス業界の会社,デザイン業界の会社,コンサルティング業界の会社・小売業界の会社,その他コンサルティング業界の会社・自社型eコマース業界の会社,Webメディア運営・通信販売,BtoC　BtoB,未計算,東京都港区赤坂９丁目５番２６号５階,107-0052,東京都,港区赤坂９丁目５番２６号５階,03-6434-9777,-,-,-
ニューズジャパン株式会社,にゅーずじゃぱん,芹生大和,https://www.newsjapan.co.jp/,https://www.newsjapan.co.jp/corp-info/inquiry,7011101047600,2007年9月,-,未上場,100000,-,1,-,-,-,-,ニュースコンテンツや転職サイト等の運営を行う会社,IT業界の会社,Webサービス・アプリ運営業界の会社,コンサルティング業界の会社・その他サービス業界の会社,ITコンサルティング業界の会社 ・Web制作業界の会社,Webメディア運営・データベース構築,BtoB　BtoC,未計算,東京都新宿区新宿５丁目１８番２０号,160-0022,東京都,新宿区新宿５丁目１８番２０号,-,-,-,-
人民網日本株式会社,じんみんもうにほん,張研農,http://j.people.com.cn/,-,5013201015249,1998年12月,-,未上場,-,-,1,-,-,-,-,中国と日本の情報を提供するニュースサイト「人民網」の運営を行う会社,IT業界の会社,Webサービス・アプリ運営業界の会社,未分類,未分類,Webメディア運営,BtoB,未計算,東京都目黒区三田１丁目２番１７号３Ｆ,153-0062,東京都,目黒区三田１丁目２番１７号３Ｆ,03-3449-8257,-,japan@people.cn,-
株式会社ロストニュース,ろすとにゅーす,神林広恵,http://lite-ra.com/,-,3011001100181,2014年5月,-,未上場,1000000,-,1,-,-,-,-,「LITERA」というニュースサイトの編集及び制作を行う会社,IT業界の会社,Webサービス・アプリ運営業界の会社,未分類,未分類,Webメディア運営・映像制作,BtoB,未計算,東京都品川区上大崎２丁目１１－３,141-0021,東京都,品川区上大崎２丁目１１－３,-,-,contact@lite-ra.com,-
株式会社スリーシーズ,すりーしーず,高田昭代,http://www.mypressroom.net/,http://www.mypressroom.net/?page_id=239,3013201014095,2007年11月,-,未上場,-,-,1,-,-,-,-,Webサイト「my Press Room」を運営する会社,IT業界の会社,Webサービス・アプリ運営業界の会社,未分類,未分類,Webメディア運営・NPO運営,BtoC　BtoB,未計算,東京都目黒区碑文谷３丁目９番２２－２０８号,152-0003,東京都,目黒区碑文谷３丁目９番２２－２０８号,-,-,-,-
株式会社ガーディアン,がーでぃあん,松本玄,https://guardian.jpn.com/,https://guardian.jpn.com/contact_us/,5010001144443,2011年2月,-,未上場,-,-,2,-,-,-,-,OWLetライセンス事業や受託Web制作事業などを行う会社,その他サービス業界の会社,Web制作業界の会社,IT業界の会社,システム受託開発業界の会社,販売管理システム開発・ECサイト構築・Webメディア運営,BtoB,未計算,東京都中央区京橋３丁目７番１０号,104-0031,東京都,中央区京橋３丁目７番１０号,03-6228-7875,03-6228-7876,info@guardian.jpn.com,-
合同会社幻冬舎ゴールドオンライン,げんとうしゃごーるどおんらいん,-,https://gentosha-go.com/,https://f.msgs.jp/webapp/form/18743_xsbb_78/index.do,9011003006099,2015年9月,-,未上場,-,-,1,-,-,-,-,情報サイト「幻冬舎 GOLD ONLINE」の運営を行う会社,IT業界の会社,Webサービス・アプリ運営業界の会社,広告業界の会社,広告代理店業界の会社,Webメディア運営・書籍制作・広告制作・ビジネス誌出版・不動産情報サイト運営,BtoB　BtoC,未計算,東京都渋谷区千駄ヶ谷４丁目９番７号,151-0051,東京都,渋谷区千駄ヶ谷４丁目９番７号,03-5411-6270,-,ggo_info@gentosha.co.jp,-
株式会社ｅｎｉｇｍａ,えにぐま,小口敦士,https://www.enigma.co.jp/,https://www.enigma.co.jp/contact/,1011101078667,2016年11月,-,未上場,50000000,-,1,-,-,-,9月,Fin Techを用いた福利厚生サービスなどを提供する会社,金融業界の会社,貸金業界の会社,IT業界の会社,Webサービス・アプリ運営業界の会社,金融情報サイト運営・Webメディア運営,BtoB　BtoC,未計算,東京都新宿区西新宿１丁目２２番２号,160-0023,東京都,新宿区西新宿１丁目２２番２号,03-5908-8490,03-5908-8471,info@enigma.co.jp,-
株式会社カメレオ,かめれお,七海徹也,http://cameleo.co.jp/index.html,-,7011001047717,2003年12月,-,未上場,10000000,-,1,-,-,-,-,雑誌広告やカタログ制作などを手掛ける会社,広告業界の会社,広告代理店業界の会社,広告業界の会社・その他サービス業界の会社,インターネット広告代理店業界の会社・企業展示会・販促イベント業界の会社・Web制作業界の会社,雑誌広告制作・Webメディア運営・カタログ制作・グラフィックデザイン,BtoB,未計算,東京都渋谷区神宮前３丁目２７－１７永田ビルＡ２,150-0001,東京都,渋谷区神宮前３丁目２７－１７永田ビルＡ２,03-3401-5570,03-3401-9338,natsuo@cameleo.co.jp,-
１０３Ｒ株式会社,-,田島直樹,https://103r.co.jp/,https://103r.co.jp/inquiry/,5010401124177,2016年4月,-,未上場,21992000,-,2,-,-,-,-,雑誌情報サイトの運営やメディア向け情報提供プラットフォームの運営などを,IT業界の会社,Webサービス・アプリ運営業界の会社,コンサルティング業界の会社・IT業界の会社,販売促進コンサルティング業界の会社・Webマーケティング業界の会社・システム受託開発業界の会社,データ分析・マーケティング支援・ソーシャルメディア運用代行・Webメディア運営・Webマーケティング支援,BtoB　BtoC,未計算,東京都港区赤坂４丁目２番８号,107-0052,東京都,港区赤坂４丁目２番８号,03-6441-0383,03-6441-0807,-,-
株式会社Ｄｏｃｔｏｒｂｏｏｋ,どくたーぶっく,相馬理人,https://doctorbook.co.jp/,https://doctorbook.co.jp/contact/,5011001097788,2013年12月,-,未上場,183946000,-,1,-,-,-,-,医療情報を提供するインターネットメディア「Doctorbook」の運営を行う会社,IT業界の会社,Webサービス・アプリ運営業界の会社,IT業界の会社・その他サービス業界の会社,デジタルコンテンツ業界の会社・Web制作業界の会社・システム開発業界の会社,クラウドサービス提供・Webメディア運営・医療機関向けシステム開発・医療情報提供・動画配信サービス運営,BtoB,未計算,東京都千代田区内神田１丁目１４番１０号,101-0047,東京都,千代田区内神田１丁目１４番１０号,03-5280-9535,-,info@doctorbook.jp,-
有限会社リーズ,りーず,王暁燕,-,-,6010502018715,2002年4月,-,未上場,5300000,-,2,-,-,-,-,中国のファッション系メディアなどから依頼された日本の企画を制作する会社,マスコミ業界の会社,雑誌出版業界の会社,小売業界の会社・IT業界の会社,自社型eコマース業界の会社・Webサービス・アプリ運営業界の会社,キャスティング業務・ロケーションコーディネート・プロモーション企画・Webメディア運営,BtoB,未計算,東京都新宿区新宿１丁目５－６・１５６御苑ビル９階,160-0022,東京都,新宿区新宿１丁目５－６・１５６御苑ビル９階,03-6457-7986,03-6457-7987,-,-
デジタル職人株式会社,でじたるしょくにん,調哲真,https://digishoku.co.jp/index.php,https://digishoku.co.jp/contact.php,7011001067822,2011年1月,-,未上場,3000000,-,1,-,-,-,-,アニメーションやキャラクターイラスト等のデジタルコンテンツの制作を行う会社,IT業界の会社,デジタルコンテンツ業界の会社,その他サービス業界の会社・ゲーム業界の会社,Web制作業界の会社・ゲーム・アニメーション系デザイン業界の会社,Webメディア運営・パンフレット制作・キャラクター制作・ゲームイラスト制作・アニメ制作,BtoB,未計算,東京都渋谷区恵比寿４丁目４番６号,150-0013,東京都,渋谷区恵比寿４丁目４番６号,050-3852-0660,03-6687-5485,info@digishoku.co.jp,-
株式会社Ａｒｔｉｓａｎ,あるてぃざん,KOUDAI NAKAZAWA,https://artisan-labo.jp/,https://artisan-labo.jp/#front-contact,6010401132435,2014年7月,-,未上場,-,-,1,-,-,-,-,ネット広告の運用代行ならびに広告メディアの運営を行う会社,広告業界の会社,インターネット広告代理店業界の会社,IT業界の会社,Webサービス・アプリ運営業界の会社,Webマーケティング支援・Webサイト運営代行・Webメディア運営,BtoC　BtoB,未計算,東京都港区芝浦４丁目５番９号,108-0023,東京都,港区芝浦４丁目５番９号,-,-,-,-
株式会社グループライズ,ぐるーぷらいず,斎藤哲,https://www.grouprise.jp/,https://www.grouprise.jp/contact,6010901024009,2009年2月,-,未上場,-,-,1,-,-,-,-,子育てする父親向けのイベント運営を行う会社,IT業界の会社,Webサービス・アプリ運営業界の会社,人材業界の会社・コンサルティング業界の会社,個人向けセミナー業界・販売促進コンサルティング業界の会社,教育コンサルティング・イベント運営・Webメディア運営・市場調査,BtoC　BtoB,未計算,東京都世田谷区深沢５丁目１０番１１号クレッセント深沢４０６,158-0081,東京都,世田谷区深沢５丁目１０番１１号クレッセント深沢４０６,-,-,-,-
株式会社カイユウ,かいゆう,米村智水,http://kai-you.co.jp/,http://kai-you.co.jp/contact/,1013303001811,2011年7月,-,未上場,9400000,-,1,-,-,-,-,自社プロダクトをはじめとする、メディア・コンテンツのプロデュース業務を行う会社,マスコミ業界の会社,書籍出版業界の会社,アパレル・美容業界の会社・その他サービス業界の会社,レディースアパレルメーカー業界の会社・デザイン業界の会社・メンズアパレルメーカー業界の会社,映像制作・Webメディア運営・イベント企画・雑誌編集,BtoB,未計算,東京都港区赤坂7-10-7  赤坂FSビル 2階,107-0052,東京都,港区赤坂7-10-7  赤坂FSビル 2階,03-6452-5875,03-6452-5876,info@kai-you.net,-
あゆみ株式会社,あゆみ,扇英資,http://aym.co.jp/,-,1330001001921,2011年11月,-,未上場,10000000,-,1,-,-,-,-,Web上で美容メディアの運営を行う会社,IT業界の会社,Webサービス・アプリ運営業界の会社,未分類,未分類,Webメディア運営・Webマーケティング支援・広告制作,BtoB　BtoC,未計算,東京都港区新橋１丁目１２番９号Ａ－ＰＬＡＣＥ新橋駅前７Ｆ,105-0004,東京都,港区新橋１丁目１２番９号Ａ－ＰＬＡＣＥ新橋駅前７Ｆ,-,-,info@aym.co.jp,-
株式会社Ｏｎｅ　Ｍｉｌｅ,わんまいる,-,https://lovetabi.com/company,http://lovetabi.com/contact,6010001178184,2016年9月,-,未上場,-,-,1,-,-,-,-,Webサイト・旅情報マガジン「LOVETABI」を運営、管理する会社,IT業界の会社,Webサービス・アプリ運営業界の会社,未分類,未分類,Webメディア運営,BtoC　BtoB,未計算,東京都中央区新川２丁目１３番１１号,104-0033,東京都,中央区新川２丁目１３番１１号,-,-,info@lovetabi.com,-
有限会社キゴウラボ,きごうらぼ,小山智久,https://www.kigoulab.co.jp/,https://www.kigoulab.co.jp/contact/index.html,3011002023349,2000年7月,-,未上場,-,-,2,-,-,-,9月,Webサイトの設計や広報誌などの作成を行う会社,その他サービス業界の会社,Web制作業界の会社,未分類,未分類,Webメディア運営・Webコンサルティング,BtoB,未計算,東京都渋谷区渋谷３丁目１番９号矢沢ビル４階,150-0002,東京都,渋谷区渋谷３丁目１番９号矢沢ビル４階,03-6658-4492,-,-,-
株式会社イー・ジー・ドライブ,いー・じー・どらいぶ,若林孝次郎,http://www.eazydrive.co.jp/,http://www.eazydrive.co.jp/contactus/,8011701008793,2000年9月,-,未上場,10000000,-,1,-,-,-,-,Webマーケティングやアプリ開発を手掛ける会社,コンサルティング業界の会社,Webマーケティング業界の会社,その他サービス業界の会社・コンサルティング業界の会社・IT業界の会社,Web制作業界の会社・ITコンサルティング業界の会社 ・システム受託開発業界の会社,Webマーケティング支援・マッチングサービス運営・SEO対策・Webメディア運営,BtoB,未計算,東京都武蔵野市境南町２丁目１２番１１号,180-0023,東京都,武蔵野市境南町２丁目１２番１１号,-,03-5730-0167,-,-
株式会社ＮＥＷＳＹ,にゅーじー,高橋真,http://newsy-inc.jp,https://newsy-inc.jp/inquiry/,3010401111755,2014年5月,-,未上場,26500000,-,1,-,-,-,-,ニュースサイト「しらべぇ」を運営している会社,その他サービス業界の会社,デザイン業界の会社,未分類,未分類,Webメディア運営・市場調査・イベント企画・イベント運営,BtoB,未計算,東京都港区赤坂５丁目３番１号,107-0052,東京都,港区赤坂５丁目３番１号,-,-,info@newsy-inc.jp ,-
株式会社トランジット,とらんじっと,梨田智人,http://www.transit-grp.com/index.html,http://www.transit-grp.com/inquiry.html,8010001088927,2001年3月,-,未上場,50000000,-,7,-,-,-,-,課題解決のためのシステムやアプリの開発などを行う会社,IT業界の会社,システム受託開発業界の会社,IT業界の会社・エンタメ業界の会社,システム開発業界の会社・Webサービス・アプリ運営業界の会社・その他エンタメ業界の会社,インバウンド事業・文化体験教室運営・Webシステム開発・飲食店向けソフトウェア開発・Webメディア運営・商業施設向けシステム開発,BtoC　BtoB,未計算,東京都中央区銀座５丁目５－７,104-0061,東京都,中央区銀座５丁目５－７,03-5291-6800,-,-,-
有限会社いたちさん,いたちさん,池田裕子,http://itachisan.co.jp/,http://itachisan.co.jp/?page_id=32,4010002047266,2005年10月,-,未上場,-,-,1,-,-,-,-,フェレット向けサプリメント販売やシステム開発などを行う会社,エンタメ業界の会社,ペット・動物業界の会社,小売業界の会社・人材業界の会社・IT業界の会社,自社型eコマース業界の会社・個人向けセミナー業界・システム開発業界の会社,ペット用品販売・Webメディア運営・サプリメント開発・健康セミナー運営・サプリメント販売,BtoC　BtoB,未計算,東京都千代田区飯田橋３丁目７番４号,102-0072,東京都,千代田区飯田橋３丁目７番４号,03-4500-7815,-,hari-jikan@itachisan.co.jp,-
株式会社クローバークリエイションズ,くろーばーくりえいしょんず,中原崇,http://www.clovercreations.jp/,-,1010501026401,2007年5月,-,未上場,10000000,-,1,-,-,-,-,Webサイトの制作や商品のPRメディアによる販売促進を行う会社,その他サービス業界の会社,Web制作業界の会社,コンサルティング業界の会社,Webマーケティング業界の会社,Webマーケティング支援・Webメディア運営,BtoB,未計算,東京都台東区松が谷４丁目１６番１１号１階,111-0036,東京都,台東区松が谷４丁目１６番１１号１階,03-3843-9680,03-3843-9681,-,-
株式会社クチコム,くちこむ,井上知之,http://www.cuchicom.co.jp/,http://www.cuchicom.co.jp/inquiry/,9010001139844,2011年5月,-,未上場,5000000,-,1,-,-,-,-,WebサイトやWebマンガの制作、SEO対策などを行う会社,その他サービス業界の会社,デザイン業界の会社,未分類,未分類,Webメディア運営・広告制作・SEO対策・顧客管理システム開発・似顔絵制作・Webシステム開発・キャラクター制作,BtoB,未計算,東京都渋谷区恵比寿４丁目７番６号,150-0013,東京都,渋谷区恵比寿４丁目７番６号,03-5793-8828,03-5793-8369,info@cuchicom.co.jp,-
株式会社ＢＬＡＭ,ぶらむ,杉生遊,http://blam.co.jp/,-,5011001104899,2015年4月,-,未上場,3035000,-,1,-,-,-,-,Webマーケティングおよびパラレルワーク支援を行う会社,コンサルティング業界の会社,Webマーケティング業界の会社,未分類,未分類,Webメディア運営,BtoB,未計算,東京都渋谷区渋谷２丁目１４番１３号,150-0002,東京都,渋谷区渋谷２丁目１４番１３号,03-6452-6857,-,info@blam.co.jp,-
ライトポケット株式会社,らいとぽけっと,須崎婦知代,https://lightpocket.jp/ja/,https://lightpocket.jp/ja/user/contact,4010001182196,2017年3月,-,未上場,3000000,-,1,-,-,-,-,通信機器のレンタルを行う会社,通信業界の会社,携帯・通信回線販売代理店業界の会社,その他サービス業界の会社,生活関連レンタル・リース業界の会社・Web制作業界の会社,通信機器レンタル・リース・Webメディア運営・Webシステム開発・家電レンタル・リース,BtoC　BtoB,未計算,東京都中央区日本橋人形町３丁目６－８,103-0013,東京都,中央区日本橋人形町３丁目６－８,050-5857-0836,-,contact@lightpocket.jp,-
株式会社第一書林,だいいちしょりん,平井秀典,http://www.daiichi-shorin.jp/,http://www.daiichi-shorin.jp/contact/,1011101065707,2013年2月,-,未上場,3000000,-,1,-,-,-,-,紙媒体や電子書籍の出版およびメディアに関するサービスを行う会社,マスコミ業界の会社,書籍出版業界の会社,IT業界の会社・マスコミ業界の会社,Webサービス・アプリ運営業界の会社・電子書籍出版業界の会社,Webメディア運営,BtoC　BtoB,未計算,東京都新宿区西新宿２丁目４番１号,160-0023,東京都,新宿区西新宿２丁目４番１号,03-3345-8168,03-3345-8168,info@dai-ichi.info,-
株式会社オフィス・アイシス,おふぃす・あいしす,瀬津由紀子,http://www.i-sys.ne.jp/,-,1010001037122,1995年10月,-,未上場,10000000,-,2,-,-,-,-,ECサイトやWebマガジンの運営やイベントやセミナーの企画および開催などを行う会社,IT業界の会社,Webサービス・アプリ運営業界の会社,広告業界の会社・人材業界の会社,企業展示会・販促イベント業界の会社・個人向けセミナー業界・紙媒体印刷業界の会社,Webメディア運営・カタログ制作,BtoB,未計算,東京都中央区日本橋３丁目７番９号瀬津雅陶堂ビル,103-0027,東京都,中央区日本橋３丁目７番９号瀬津雅陶堂ビル,03-3281-7440,-,info@i-sys.ne.jp,-
ハワイラバーズ株式会社,はわいらばーず,小岸弘和,https://islands-journey.com/,https://islands-journey.com/hawaiilovers/contact/,6010001189363,2018年1月,-,未上場,20000000,-,1,-,-,-,-,フリーマガジンの発行や広告販売およびマーケティングなどを行う会社,広告業界の会社,インターネット広告代理店業界の会社,IT業界の会社・マスコミ業界の会社,Webサービス・アプリ運営業界の会社・雑誌出版業界の会社,Webマーケティング支援・フリーペーパー・フリーマガジン制作・予約サイト運営・Webメディア運営,BtoC　BtoB,未計算,東京都千代田区麹町２丁目４番地１麹町大通りビル１３階,102-0083,東京都,千代田区麹町２丁目４番地１麹町大通りビル１３階,-,-,-,-
スマートニュース株式会社,すまーとにゅーす,鈴木健,http://about.smartnews.com/ja/,https://about.smartnews.com/ja/about/,7011001090345,2012年6月,-,未上場,6100000000,-,1,-,-,-,-,スマートフォン向けのニュースアプリの運営を行う会社,IT業界の会社,システム開発業界の会社,未分類,未分類,Webメディア運営・広告制作,BtoC　BtoB,未計算,東京都渋谷区神宮前６丁目２５番１６号,150-0001,東京都,渋谷区神宮前６丁目２５番１６号,050-6861-7775,-,-,-
株式会社セルバイス,せるばいす,-,https://www.ser-vice.co.jp/,-,7010001177301,2016年7月,-,未上場,1000000,-,1,-,-,-,-,Webサービスやアプリの開発や運営を手掛ける会社,IT業界の会社,Webサービス・アプリ運営業界の会社,IT業界の会社,システム開発業界の会社・ソフトウェア専門商社業界の会社,スマートフォンアプリ開発・Webメディア運営,BtoC　BtoB,未計算,東京都千代田区飯田橋１丁目８－１０,102-0072,東京都,千代田区飯田橋１丁目８－１０,03-6261-2752,-,-,-
