[検索条件]従業員数：10~20・20~50・50~300.設立年数：11~30.業態：BtoB・BtoC.業界：IT業界の会社・Webサービス・アプリ運営業界の会社.小売業界の会社・自社型eコマース業界の会社.地域：東京都
会社名,会社名ひらがな,代表者名,会社サイト,お問い合わせページ,法人番号,設立年月,役員情報,上場種別,資本金,売上高,事業所数,従業員数,工場数,店舗数,決算月,一言説明,メイン大業界,メイン小業界,サブ大業界,サブ小業界,事業内容キーワード,特徴,マッチ度,本社住所,本社郵便番号,本社住所（都道府県のみ）,本社住所（都道府県除く）,本社電話番号,本社FAX番号,本社メールアドレス,採用メールアドレス
株式会社アズディップ,あずでぃっぷ,奥野克也,http://www.azdep.jp/,https://www.azdep.jp/#inquiry,6012401017046,2003年1月,-,未上場,10000000,-,1,10,-,-,-,主にWebサイトやグラフィックの制作を手掛けるデザイン会社,その他サービス業界の会社,Web制作業界の会社,小売業界の会社・その他サービス業界の会社,自社型eコマース業界の会社・デザイン業界の会社,映像制作・看板・サインデザイン・グラフィックデザイン,BtoC　BtoB,未計算,東京都武蔵野市中町２丁目５番４号,180-0006,東京都,武蔵野市中町２丁目５番４号,0422-50-0667,0422-50-0670,info@azdep.jp,-
株式会社エルアウラ,えるあうら,橘川起也,https://elaura.co.jp/,-,5010401092911,2001年6月,-,未上場,10000000,-,1,10,-,-,-,イベントの企画・運営をはじめ、自社媒体「トリニティウェブ」の運営も行っている会社,エンタメ業界の会社,イベント業界の会社,IT業界の会社・広告業界の会社,Webサービス・アプリ運営業界の会社・広告代理店業界の会社,セミナー運営・プロモーション企画・イベント運営・雑誌広告制作・自費出版支援・交通広告制作・イベント企画・新聞広告制作,BtoC　BtoB,未計算,東京都品川区東五反田５丁目１２番１号,141-0022,東京都,品川区東五反田５丁目１２番１号,03-6459-3003,03-6459-3004,info@el-aura.com,-
株式会社ＯＫＣ,おーけーしー,中尾秀人,https://www.officedepot.co.jp/,https://www.officedepot.co.jp/SP/csp001.php,3010701002167,1996年5月,-,未上場,33000000,-,1,10,1,-,-,文房具や事務機器などの通信販売を行う会社,小売業界の会社,自社型eコマース業界の会社,生活用品業界の会社・製造業界の会社・電気製品業界の会社・小売業界の会社・広告業界の会社,お土産・ギフト業界の会社・日用品・雑貨販売業界の会社・防災・防犯機器業界の会社・家電業界の会社・パソコン・スマホ周辺機器販売業界の会社・文房具業界の会社・その他小売業界の会社・オフィス用品・オフィス家具業界の会社・紙媒体印刷業界の会社・食品店業界の会社,飲料販売・オフィス用品・事務用品販売・石鹸販売・ボールペン販売・印刷用紙販売・防災機器販売・包装・梱包資材販売・オフィス家具販売・事務用品販売・防災用品販売・オフィス機器・OA機器販売・日用品販売・介護用品販売・パソコン周辺機器販売・名刺印刷,BtoB　BtoC,未計算,東京都千代田区神田須田町１丁目１２番地山萬ビル９０７号室（株式会社ＳＫＹグループホールディングス内）,101-0041,東京都,千代田区神田須田町１丁目１２番地山萬ビル９０７号室（株式会社ＳＫＹグループホールディングス内）,03-5215-1614,-,-,-
株式会社コネクトクルー,こねくとくるー,大槻大,http://www.connectcrew.co.jp/,http://www.connectcrew.co.jp/,3010601036703,2008年11月,-,未上場,10000000,-,1,10,-,-,-,クラウドやスマートフォン・タブレット向けのアプリケーションの企画・設計・開発などを行う会社,IT業界の会社,システム開発業界の会社,IT業界の会社・人材業界の会社,Webサービス・アプリ運営業界の会社・製造業・技術系人材派遣業界の会社,Webシステム開発・エンジニア派遣・セミナー企画・ネットワーク構築・クラウド開発・プロモーション企画,BtoB,未計算,東京都江東区東陽5-24-12 セゾン東陽4F,135-0016,東京都,江東区東陽5-24-12 セゾン東陽4F,03-6659-5426,-,info@connectcrew.co.jp,-
株式会社バーチャルネットサポート,ばーちゃるねっとさぽーと,荒木裕治,http://www.virtual.ne.jp/,http://www.virtual.ne.jp/contact.html,9010401038704,1999年8月,-,未上場,50000000,-,1,10,-,-,-,航空券比較サイト「航空券ドットネット」など、自社サイトを企画、制作している会社,IT業界の会社,Webサービス・アプリ運営業界の会社,その他サービス業界の会社・コンサルティング業界の会社,Web制作業界の会社・Webマーケティング業界の会社,Webマーケティング支援・SEO対策・旅行比較・予約サイト（ホテル・航空券等）運営,BtoB,未計算,東京都港区浜松町２丁目１０番１号,105-0013,東京都,港区浜松町２丁目１０番１号,03-5777-1650,03-5777-1651,info@tabitama.co.jp,-
株式会社ウエサカティー・イー,うえさかてぃー・いー,上坂忠正,http://uesaka.sun.bindcloud.jp/index.html,http://uesaka.sun.bindcloud.jp/contact.html,1010601023950,1996年3月,-,未上場,-,-,-,10,1,-,-,バーベルなどのスポーツ用品を製造している会社,生活用品業界の会社,スポーツ用品製造業界の会社,小売業界の会社,自社型eコマース業界の会社,遊具設置工事・スポーツ用品販売・遊具製造・スポーツ用品卸売,BtoB　BtoC,未計算,東京都墨田区本所４丁目２８番８号,130-0004,東京都,墨田区本所４丁目２８番８号,03-3622-8171,03-3622-8175,tadamasa@uesaka.co.jp,-
株式会社ビットワングループ,びっとわんぐるーぷ,木村淳一,https://www.bitone-g.co.jp/,https://www.bitone-g.co.jp/contact/,2011101046458,1999年,"松本敏[取締役(監査等委員)],  堤田健二[取締役(監査等委員)],  松本剛[取締役(監査等委員)],  LoWahWai[取締役],  石橋雄一[取締役/ソリューション開発事業部部長],  村山雅経[取締役/管理部長],  髙橋秀行[代表取締役], ",東証２部,2409710000,201482000,1,10,-,-,2月,教育系を中心にスマホアプリを開発・提供する会社,IT業界の会社,クラウド・フィンテック業界の会社,コンサルティング業界の会社・教育業界・アパレル・美容業界の会社・IT業界の会社,ITコンサルティング業界の会社 ・その他スクール業界の会社・資格取得・通信教育業界の会社・美容サロン業界の会社・Webサービス・アプリ運営業界の会社・システム開発業界の会社,ネットワーク構築・教育機関向けシステム開発・化粧品販売・スマートフォンアプリ開発・まつ毛エクステスクール運営・まつげエクステ・アイラッシュサロン運営・仮想通貨取引所運営,BtoB　BtoC,未計算,東京都千代田区九段北１丁目１０番９号,102-0073,東京都,千代田区九段北１丁目１０番９号,03-6901-0571,-,-,-
有限会社シム,しむ,村山伸一,https://infosim.co.jp/,https://infosim.co.jp/contact/,7010002042330,1998年1月,-,未上場,5000000,120000000,1,10,-,-,-,販売促進のためのグラフィックデザインなどを請け負う会社,コンサルティング業界の会社,販売促進コンサルティング業界の会社,IT業界の会社・その他サービス業界の会社,システム開発業界の会社・Web制作業界の会社・Webサービス・アプリ運営業界の会社,グラフィックデザイン・Webマーケティング支援・ブランディング,BtoB,未計算,東京都千代田区五番町２番地４,102-0076,東京都,千代田区五番町２番地４,03-5215-1541,03-5215-1540,-,-
株式会社クラップスアイビー,くらっぷすあいびー,戸原司,http://ib.craps.co.jp/,https://ib.craps.co.jp/ssl/contact/,4011101048213,2008年1月,-,未上場,3000000,120000000,1,10,-,-,-,Webサイトやアプリの企画や制作を行う会社,その他サービス業界の会社,Web制作業界の会社,その他サービス業界の会社・IT業界の会社,デザイン業界の会社・調査・検査・研究業界の会社・Webサービス・アプリ運営業界の会社,Webシステム開発・市場調査・グラフィックデザイン・Webコンサルティング・Webサイト運営代行,BtoB,未計算,東京都新宿区矢来町１１４番地,162-0805,東京都,新宿区矢来町１１４番地,03-5206-6330,03-5206-6331,info-ib@craps.co.jp,-
有限会社日本産業広告社,にほんさんぎょうこうこくしゃ,石原聖剛,https://www.jia.co.jp/,https://www.jia.co.jp/contact.php,8010002041125,2003年7月,-,未上場,3000000,120000000,2,10,-,-,-,Webデザインや自社サイト「アルメン」などの運営を行う会社,その他サービス業界の会社,デザイン業界の会社,その他サービス業界の会社・広告業界の会社・IT業界の会社,Web制作業界の会社・その他広告業界の会社・Webサービス・アプリ運営業界の会社,広告制作・プロモーション企画・Webシステム開発,BtoB,未計算,東京都千代田区飯田橋３丁目１１番１３号,102-0072,東京都,千代田区飯田橋３丁目１１番１３号,03-5215-7750,-,mail@jia.co.jp,-
エーシー・ファクス株式会社,えーしー・ふぁくす,飯沼晴男,http://www.acfax.co.jp/,http://www.acfax.co.jp/contact/,8011201000664,1992年4月,-,未上場,17000000,-,1,10,-,-,-,学術書販売Webサイト「オンライン書店ACF」の運営および文献複写サービスを行う会社,小売業界の会社,自社型eコマース業界の会社,未分類,未分類,著作権管理・書籍販売,BtoC,未計算,東京都中野区本町３丁目１２番１８号,164-0012,東京都,中野区本町３丁目１２番１８号,03-3372-4422,03-3372-5503,info@acfax.co.jp,-
株式会社マイプラン・エス・テイ・コーポレーション,まいぷらん・えす・てい・こーぽれーしょん,酒井修一,http://www.myplanst.com/,http://www.myplanst.com/contact.html,2011001048439,1991年8月,-,未上場,22000000,-,-,10,-,2,-,アパートやマンション、戸建住宅の売買を行う会社,不動産業界の会社,戸建売買業界の会社,不動産業界の会社・IT業界の会社,その他不動産管理業界の会社・マンション・アパート売買業界の会社・Webサービス・アプリ運営業界の会社・マンション・ビル管理業界の会社,アパート売買・ビル管理・メンテナンス・収益物件仲介・中古戸建売買・マンション管理・不動産情報サイト運営・庭園管理・マンション賃貸,BtoB　BtoC,未計算,東京都渋谷区神宮前１丁目１９番１７号,150-0001,東京都,渋谷区神宮前１丁目１９番１７号,03-5410-9561,03-5410-9562,info@myplanst.co.jp,-
株式会社ｆｏｎｆｕｎ,ふぉんふぁん,林和之,http://www.fonfun.co.jp/,https://www.fonfun.co.jp/contact.php,6011301016389,1997年3月,-,JASDAQ,2287602000,311287000,1,10,-,-,3月,クラウドを利用したメールやチャットなどのリモートサービスの提供を行う会社,IT業界の会社,Webサービス・アプリ運営業界の会社,IT業界の会社,情報セキュリティサービス業界の会社,メール配信システム開発・クラウドセキュリティ・セキュリティ診断・クラウドサービス提供,BtoB　BtoC,未計算,東京都渋谷区笹塚２丁目１番６号,151-0073,東京都,渋谷区笹塚２丁目１番６号,03-5365-1511,03-5365-1512,-,-
株式会社サウスポー,さうすぽー,木村芳久,https://southpaw.co.jp/,https://southpaw.co.jp/contact,4013301026394,2006年7月,-,未上場,-,-,1,10,-,-,-,美容情報サイト「MIGAC」や口コミ情報サイトなどの運営を手掛ける会社,IT業界の会社,Webサービス・アプリ運営業界の会社,コンサルティング業界の会社,広告運用コンサルティング業界の会社,美容サロン情報サイト運営,BtoB,未計算,東京都港区南青山５丁目１０番５号,107-0062,東京都,港区南青山５丁目１０番５号,03-5468-3155,03-6427-7495,-,-
株式会社チェンジフィールド,ちぇんじふぃーるど,藤原秀司,http://changefield.co.jp/,http://changefield.co.jp/inquiry/,9010401081373,2009年4月,-,未上場,40000000,-,2,10,-,-,-,マーケティング支援ソフトウェア「ここワン」の開発・運営などを行っている会社,IT業界の会社,システム開発業界の会社,IT業界の会社,Webサービス・アプリ運営業界の会社,Webマーケティング支援・販売促進ソフト開発,BtoB,未計算,東京都台東区上野３丁目２番２号,110-0005,東京都,台東区上野３丁目２番２号,03-5846-3755,-,-,-
株式会社Ｒａｙ・ハウジング,れい・はうじんぐ,宮城礼子,http://www.ray-housing.com/,https://www.ray-housing.com/p6/,8011101044134,2006年12月,-,未上場,5000000,-,1,10,-,-,-,住宅のリフォームや、目黒区を中心とした賃貸物件を紹介するWebサイトの運営を行う会社,建設・工事業界の会社,居住用リフォーム業界の会社,IT業界の会社,Webサービス・アプリ運営業界の会社,住宅リノベーション・不動産情報サイト運営・マンションリフォーム・マンション内装工事,BtoB,未計算,東京都目黒区青葉台１丁目２７番９号,153-0042,東京都,目黒区青葉台１丁目２７番９号,03-5794-3408,03-5794-3409,-,-
株式会社日本総合ビジネス,にほんそうごうびじねす,清水弘一,http://www.japan-b.com,http://www.japan-b.com/inquiry.php,4011001052109,2005年12月,-,未上場,10000000,-,1,10,-,-,-,タクシードライバーの人材紹介・求人情報サイト「転職道.COM」の運営を行う会社,人材業界の会社,人材紹介業界の会社,IT業界の会社・その他サービス業界の会社,Webサービス・アプリ運営業界の会社・デザイン業界の会社,ロゴデザイン・写真撮影・パンフレット制作・求人サイト運営,BtoC　BtoB,未計算,東京都渋谷区笹塚２丁目２１番１２号,151-0073,東京都,渋谷区笹塚２丁目２１番１２号,03-5352-7770,03-5352-7771,-,-
株式会社ルービーズ・ジャパン,るーびーず・じゃぱん,小室雄一,http://www.rubies.co.jp/,https://collection.rubies.co.jp/contact/,5010601027683,2001年3月,-,未上場,30000000,470000000,1,10,-,-,-,コスチューム衣装や雑貨を販売する会社,小売業界の会社,レディースアパレルショップ業界の会社,小売業界の会社,自社型eコマース業界の会社・メンズアパレルショップ業界の会社・キッズアパレルショップ業界の会社,かつら・ウィッグ販売・玩具販売,BtoC,未計算,東京都江東区新木場２丁目１５番１４号,136-0082,東京都,江東区新木場２丁目１５番１４号,03-5569-6075,03-5569-6076,-,-
株式会社アッシー,あっしー,芦田健,http://www.assy-web.co.jp/,https://assynavi.assy-web.co.jp/whole/contact/,1010501025592,2005年3月,-,未上場,20000000,-,1,10,-,-,2月,デジタル家電および雑貨品の卸業を行う会社,商社業界の会社,その他機械専門商社業界の会社,小売業界の会社,自社型eコマース業界の会社,パソコン周辺機器卸売・パソコン卸売・家電卸売,BtoB,未計算,東京都中野区大和町３丁目３８番２号,165-0034,東京都,中野区大和町３丁目３８番２号,03-5356-6063,03-5356-6064,-,-
温泉コム株式会社,おんせんこむ,大竹仁一,http://www.onsencom.jp/,-,9011001050280,2006年12月,-,未上場,1000000,-,1,10,-,-,-,温泉旅館のインターネットマーケティングを行う会社,IT業界の会社,Webサービス・アプリ運営業界の会社,コンサルティング業界の会社,ITコンサルティング業界の会社 ,旅行比較・予約サイト（ホテル・航空券等）運営・Webマーケティング支援,BtoB,未計算,東京都渋谷区渋谷３丁目６番２号,150-0002,東京都,渋谷区渋谷３丁目６番２号,03-5485-1311,03-5485-3500,info@onsencom.jp,-
株式会社グラスプアットジエアー,ぐらすぷあっとじえあー,南方祐紀,http://www.grasp.co.jp/,-,6010001120807,2000年11月,-,未上場,10000000,-,2,10,-,-,-,Webデザインやポスターおよび雑誌デザインを行う会社,その他サービス業界の会社,Web制作業界の会社,エンタメ業界の会社・コンサルティング業界の会社・その他サービス業界の会社・IT業界の会社,映像・CM制作業界の会社・Webマーケティング業界の会社・デザイン業界の会社・Webサービス・アプリ運営業界の会社,グラフィックデザイン・ポスター制作,BtoB,未計算,東京都千代田区東神田１丁目２番１０号泰岳ビル３階,101-0031,東京都,千代田区東神田１丁目２番１０号泰岳ビル３階,03-6240-9030,03-6240-9070,contact@grasp.co.jp,-
株式会社クワッド,くわっど,沼田隆志,http://www.quadtradinginc.com,http://www.quadtradinginc.com/contact/,1010401048066,1996年7月,-,未上場,22000000,-,1,10,-,1,5月,幼児用の服や雑貨生産、販売を行う会社,アパレル・美容業界の会社,レディースアパレルショップ業界の会社,小売業界の会社,自社型eコマース業界の会社・メンズアパレルショップ業界の会社・キッズアパレルショップ業界の会社,絵具販売・アパレル製品輸入,BtoC,未計算,東京都港区浜松町２丁目１０番１１号,105-0013,東京都,港区浜松町２丁目１０番１１号,03-5408-7795,-,-,-
Ｍ株式会社,えんめ,森川正大,https://www.emme.jp/,https://www.emme.jp/contacts/,7011001069158,2008年3月,-,未上場,5000000,-,1,10,-,-,-,イタリア製バッグや財布などを輸入し、卸売を行っている会社,商社業界の会社,繊維・アパレル専門商社業界の会社,小売業界の会社・その他サービス業界の会社・アパレル・美容業界の会社,自社型eコマース業界の会社・メンズアパレルショップ業界の会社・レディースアパレルショップ業界の会社・デザイン業界の会社・バッグ・アパレル雑貨製造業界の会社,財布販売・皮革製品製造・ベルト（アパレル）販売・ベルト（アパレル）卸売・アパレル製品輸入・かばん・バッグ販売・キーホルダー販売・皮革製品販売・ベルト（アパレル）製造・皮革製品卸売,BtoC　BtoB,未計算,東京都港区南青山６丁目８番１８号,107-0062,東京都,港区南青山６丁目８番１８号,03-6427-2261,03-6427-2271,info@emme.jp,-
株式会社零カスタム,ぜろかすたむ,青山善秀,http://zerocustom.co.jp/,http://zerocustom.co.jp/contact.php,7011501013722,2007年8月,-,未上場,10000000,-,1,10,-,-,-,バイク用品を販売するWebサイトの運営を行う会社,小売業界の会社,自社型eコマース業界の会社,未分類,未分類,バイク用品販売・バイク部品販売,BtoC,未計算,東京都荒川区南千住３丁目１１番７号,116-0003,東京都,荒川区南千住３丁目１１番７号,03-5604-5365,-,info@zerocustom.co.jp,-
株式会社エナジークエスト,えなじーくえすと,鈴木和子,https://energyquest.co.jp/,https://energyquest.co.jp/contact,1010401043190,1999年9月,-,未上場,10000000,-,1,10,-,-,-,スポーツ飲料「燃やしま専科」を販売する会社,商社業界の会社,その他食品専門商社業界の会社,小売業界の会社,自社型eコマース業界の会社,健康食品販売・イベント企画,BtoB　BtoC,未計算,東京都港区赤坂４丁目７番１５号,107-0052,東京都,港区赤坂４丁目７番１５号,03-6277-6375,03-6277-6376,shop@energyquest.jp,-
ウタゴエ株式会社,うたごえ,園田智也,http://www.utagoe.com/jp/index.html,-,6011101051702,2001年1月,-,未上場,50000000,-,1,10,-,-,12月,スマートフォン向けアプリ「瞬間日記」の開発および運営を行う会社,IT業界の会社,Webサービス・アプリ運営業界の会社,ゲーム業界の会社・IT業界の会社,ソーシャルゲーム業界の会社・システム開発業界の会社,スマートフォンアプリ開発,BtoB,未計算,東京都新宿区高田馬場１丁目２８番１０号,169-0075,東京都,新宿区高田馬場１丁目２８番１０号,03-6380-3089,03-6457-3864,2016@utagoe.com,-
有限会社エス・エー・ジー・インターナショナル,えす・えー・じー・いんたーなしょなる,藤井政司,https://basement-tokyo.com/,https://basement-tokyo.com/publics/index/3/,2011202010577,1995年8月,-,未上場,3000000,-,2,10,-,-,-,ダンスシューズの販売やレンタルダンススタジオの運営を行う会社,小売業界の会社,スポーツ用品販売業界の会社,小売業界の会社・不動産業界の会社,モール型eコマース業界の会社・レンタルスペース業界の会社・自社型eコマース業界の会社,靴販売・靴修理・バレエ・ダンス用品販売・ダンススタジオ運営,BtoC,未計算,東京都中野区東中野４丁目４番５号,164-0003,東京都,中野区東中野４丁目４番５号,03-3367-8022,03-3367-8023,-,-
株式会社トーキョウアート,とーきょうあーと,白川晴也,https://www.tokyoart.jp/,https://www.tokyoart.jp/contact,3011101023852,1997年1月,-,未上場,10000000,-,-,10,-,1,-,美術品ならびに美術書の販売を行う会社,生活用品業界の会社,美術品・伝統工芸品業界の会社,小売業界の会社,自社型eコマース業界の会社・書籍・マルチメディア販売業界の会社,版画販売・ギャラリー・画廊運営・絵画販売・工芸品販売・通信販売・美術品販売,BtoC,未計算,東京都新宿区新宿３丁目８番９号,160-0022,東京都,新宿区新宿３丁目８番９号,03-5363-8371,03-5363-8374,info@tokyoart.jp,-
美達商事株式会社,みたつしょうじ,林文森,http://www.mitatsushoji.co.jp/,http://www.mitatsushoji.co.jp/index.php/inquiry,2040001033241,2009年3月,-,未上場,10000000,950000000,1,10,1,-,-,ECサイト「emall」の運営を行う会社,IT業界の会社,Webサービス・アプリ運営業界の会社,生活用品業界の会社,雑貨製造業界の会社,ファッション通販サイト運営・ファッション雑貨製造,CtoC　BtoC,未計算,東京都中央区日本橋馬喰町１－１３－１0,103-0002,東京都,中央区日本橋馬喰町１－１３－１0,03-6661-0788,03-5816-5056,-,-
有限会社マーガレット・ミュージック,まーがれっと・みゅーじっく,古閑裕,http://www.koga-records.net/,http://www.koga-records.net/artist/contact.html,6010902025591,1995年11月,-,未上場,3000000,-,1,10,-,1,-,音楽プロダクション「KOGA RECORDS」の運営を行う会社,エンタメ業界の会社,芸能プロダクション業界の会社,外食業界の会社・エンタメ業界の会社・小売業界の会社,カフェ・喫茶店業界の会社・CD等マルチメディア・楽器業界の会社・自社型eコマース業界の会社,CD・レコード販売・音楽スタジオ運営・アーティストマネジメント,BtoC　BtoB,未計算,東京都世田谷区代沢５丁目３６番８号北沢サンハイツ１０１,155-0032,東京都,世田谷区代沢５丁目３６番８号北沢サンハイツ１０１,03-5431-5155,03-3412-6051,staff@koga-records.net,-
株式会社ドラコミュニケーションズ,どらこみゅにけーしょんず,井上佳浩,-,-,8010001089025,2000年10月,-,未上場,25000000,120000000,1,10,-,-,6月,Web制作や「くーまん」などのキャラクター制作などを行う会社,その他サービス業界の会社,Web制作業界の会社,マスコミ業界の会社・その他サービス業界の会社・IT業界の会社,書籍出版業界の会社・デザイン業界の会社・Webサービス・アプリ運営業界の会社,キャラクター制作,BtoB,未計算,東京都千代田区一番町１３番地２,102-0082,東京都,千代田区一番町１３番地２,-,-,-,-
株式会社ホリデー商店,ほりでーしょうてん,川尻健市,http://holiday-shoten.com/,http://holiday-shoten.com/#contact,6010701019695,2007年9月,-,未上場,8000000,-,1,10,-,-,-,アパレルブランド「KILKI」の企画・販売を行う会社,アパレル・美容業界の会社,レディースアパレルメーカー業界の会社,小売業界の会社,自社型eコマース業界の会社,ファッション通販サイト運営・アパレル製品企画・開発・アパレルOEM,BtoB　BtoC,未計算,東京都世田谷区奥沢６丁目１９番２２号,158-0083,東京都,世田谷区奥沢６丁目１９番２２号,03-6805-9804,03-6805-9806,holidayshoten@gmail.com,-
株式会社バレクセル,ばれくせる,野倉学,http://www.valxl.co.jp/,http://www.valxl.co.jp/contact.html,5011001070547,2004年10月,-,未上場,10000000,-,1,10,-,-,-,受験や塾に関する情報を提供するWebサイトの運営などを行う会社,IT業界の会社,Webサービス・アプリ運営業界の会社,コンサルティング業界の会社,広告運用コンサルティング業界の会社,映像制作,BtoC　BtoB,未計算,東京都渋谷区恵比寿南２丁目１番８号４階,150-0022,東京都,渋谷区恵比寿南２丁目１番８号４階,03-5768-0715,03-5768-0716,info@ojuken.jp,-
有限会社アルカ,あるか,-,https://arca-info.tumblr.com/,-,7011102029804,2004年2月,-,未上場,3000000,-,2,10,-,-,10月,Webサイトの制作やWebを活用した企画の立案など行う会社,その他サービス業界の会社,Web制作業界の会社,IT業界の会社,Webサービス・アプリ運営業界の会社,SEO対策・Webマーケティング支援・ポータルサイト運営,BtoB,未計算,東京都新宿区三栄町７－３ＲＯＹＡＬ四谷１０１号,160-0008,東京都,新宿区三栄町７－３ＲＯＹＡＬ四谷１０１号,03-5312-2430,03-5312-2431,-,-
ベイクロスマーケティング株式会社,べいくろすまーけてぃんぐ,田宮賢二,https://www.baycross.jp/,https://www.baycross.jp/contact/,9010401073172,2007年12月,-,未上場,10000000,-,1,10,-,-,9月,ECサイトの構築から運用までを総合的に提供する会社,IT業界の会社,Webサービス・アプリ運営業界の会社,その他サービス業界の会社・コンサルティング業界の会社,Web制作業界の会社・ITコンサルティング業界の会社 ,プロモーション企画・ECサイト構築,BtoB,未計算,東京都港区南麻布４丁目１３番２号麻布高橋ビル７Ｆ,106-0047,東京都,港区南麻布４丁目１３番２号麻布高橋ビル７Ｆ,03-5449-3558,03-5449-3559,-,-
株式会社Ｆｏｏｄ　Ｓｔｒｅａｍ　Ｊａｐａｎ,ふーどすとりーむじゃぱん,永井治,http://foodstreamjapan.com/,-,7010601037409,2009年4月,-,未上場,4000000,-,2,10,-,-,3月,築地や豊洲市場の海産物および業務用食材の販売を行うWebショップを運営する会社,小売業界の会社,モール型eコマース業界の会社,小売業界の会社・商社業界の会社・その他サービス業界の会社,自社型eコマース業界の会社・水産物食品専門商社業界の会社・その他食品専門商社業界の会社・Web制作業界の会社,水産物販売・健康食品卸売・冷凍食品卸売・業務用冷凍食品販売・ECサイト構築・水産物卸売・健康食品販売・食品コンサルティング・Webコンサルティング,BtoC,未計算,東京都江東区潮見１丁目２０番１１号,135-0052,東京都,江東区潮見１丁目２０番１１号,03-6666-6178,03-6666-6286,info@foodstreamjapan.com,-
株式会社キャンプフォー,きゃんぷふぉー,飯田優子,https://camp4.jp,https://camp4.jp/contact/,8011001068712,2008年4月,-,未上場,3000000,-,1,10,-,-,-,Webサイトおよびデジタルコンテンツの企画や制作を行う会社,その他サービス業界の会社,Web制作業界の会社,IT業界の会社・その他サービス業界の会社,Webサービス・アプリ運営業界の会社・デジタルコンテンツ業界の会社・デザイン業界の会社,ディスプレイ・ショーウィンドウデザイン・グラフィックデザイン・Webコンサルティング,BtoB,未計算,東京都千代田区麹町３丁目４番３号,102-0083,東京都,千代田区麹町３丁目４番３号,03-6459-2682,03-6459-2683,-,-
株式会社ナセル,なせる,藤井信行,http://www.nacelle.co.jp/,https://www5.greentree-dc.com/ssl/www.nacelle.co.jp/contactssl.html,5011401004872,1998年4月,-,未上場,10500000,400000000,2,10,-,-,-,航空・宇宙・防衛分野の特殊電子機器及び電子部品を扱う会社,商社業界の会社,電子部品専門商社業界の会社,小売業界の会社,自社型eコマース業界の会社・モール型eコマース業界の会社,電子機器卸売・電子部品卸売・電子部品（半導体等）輸入・パソコン卸売,BtoB,未計算,東京都板橋区上板橋１丁目１９番１６号,174-0076,東京都,板橋区上板橋１丁目１９番１６号,03-5921-5099,03-5921-5098,sales@nacelle.co.jp,fujii@nacelle.co.jp
ユビテクノ株式会社,ゆびてくの,園部綾,http://www.ubitechno.jp/,-,6011001069019,2005年11月,-,未上場,95000000,-,1,10,-,-,12月,Web制作やアプリ開発事業を行う会社,その他サービス業界の会社,Web制作業界の会社,コンサルティング業界の会社・IT業界の会社,ITコンサルティング業界の会社 ・Webマーケティング業界の会社・Webサービス・アプリ運営業界の会社,Webシステム開発・海外ビジネスコンサルティング・スマートフォンアプリ開発・Webコンサルティング・広告制作,BtoB,未計算,東京都渋谷区東２丁目２番８号渋谷第２ＴＹビル５Ｆ,150-0011,東京都,渋谷区東２丁目２番８号渋谷第２ＴＹビル５Ｆ,-,-,INFO@UBITECHNO.JP,-
株式会社ヌーサイト,ぬーさいと,藤井直人,http://nousite.co.jp/,-,3010401084670,1993年9月,-,未上場,27500000,-,1,10,-,-,-,Webサイトなどのデジタルコンテンツの企画・製作やアプリケーションの開発などを行う会社,その他サービス業界の会社,Web制作業界の会社,IT業界の会社,Webサービス・アプリ運営業界の会社,Webマーケティング支援,BtoB,未計算,東京都港区赤坂１丁目３番３号,107-0052,東京都,港区赤坂１丁目３番３号,03-5545-5601,03-5545-5602,info@nousite.co.jp,career@nousite.co.jp
ストックウェザー株式会社,すとっくうぇざー,桐山康宏,https://about.stockweather.co.jp/index.html,https://about.stockweather.co.jp/contents/postmail.aspx,6010001065903,1999年9月,-,未上場,65500000,-,2,10,-,-,-,投資家や証券会社等へ金融事業支援サービスを提供する会社,IT業界の会社,Webサービス・アプリ運営業界の会社,IT業界の会社,システム開発業界の会社,株式情報サイト運営・ソフトウェア販売,BtoC　BtoB,未計算,東京都中央区新富１丁目１４番１号　いちご八丁堀ビル4F,104-0041,東京都,中央区新富１丁目１４番１号　いちご八丁堀ビル4F,03-5540-6099,-,-,-
イーレディー株式会社,いーれでぃー,ニール・プラテック,https://www.elady.co.jp/,https://www.elady.co.jp/contact.html,4010401039426,1999年11月,-,未上場,319372798,-,1,10,-,-,-,ブランド偽造品対策ソリューションを提供し、高級ブランド品をオンライン販売する会社,アパレル・美容業界の会社,ジュエリー製造業界の会社,アパレル・美容業界の会社・小売業界の会社,バッグ・アパレル雑貨製造業界の会社・自社型eコマース業界の会社・モール型eコマース業界の会社,中古ブランド品販売・かばん・バッグ販売・ブランド品買取・腕時計販売,BtoB　BtoC,未計算,東京都港区六本木２丁目２番８号 9F,106-0032,東京都,港区六本木２丁目２番８号 9F,03-5549-2781,-,ukeroo@elady.com,-
