[検索条件]従業員数：~5・5~10・10~20・20~50・50~300.連絡先の有無：お問い合わせページあり.業界：小売業界の会社・モール型eコマース業界の会社・自社型eコマース業界の会社.地域：東京都.愛知県.大阪府
会社名,会社名ひらがな,代表者名,会社サイト,お問い合わせページ,法人番号,設立年月,役員情報,上場種別,資本金,売上高,事業所数,従業員数,工場数,店舗数,決算月,一言説明,メイン大業界,メイン小業界,サブ大業界,サブ小業界,事業内容キーワード,特徴,マッチ度,本社住所,本社郵便番号,本社住所（都道府県のみ）,本社住所（都道府県除く）,本社電話番号,本社FAX番号,本社メールアドレス,採用メールアドレス
中日ドアー株式会社,ちゅうにちどあー,石澤梓,https://www.chunichidoor.jp/,https://www.chunichidoor.jp/%E3%81%8A%E5%95%8F%E5%90%88%E3%82%8F%E3%81%9B/,7180001121440,-,-,未上場,-,-,1,6,1,-,-,自動ドアの修理及び錠やガラスの販売を行う会社,建設・工事業界の会社,住宅・事業所向け設備業界の会社,建設・工事業界の会社・小売業界の会社,居住用リフォーム業界の会社・事業用リフォーム業界の会社・自社型eコマース業界の会社,エクステリア工事・自動ドア製造・シャッター販売・自動ドア販売・サッシ製造・サッシ販売・ドア販売・窓販売・駐車場工事・鍵販売,BtoB　BtoC,未計算,愛知県清須市土器野６５０番地２,452-0914,愛知県,清須市土器野６５０番地２,052-401-1446,052-401-1440,chunichidoor@gmail.com,-
有限会社サンコー,さんこー,堀尾紀之,https://www.shaddy-sanko.jp/,https://www.shaddy-sanko.jp/%E3%81%8A%E5%95%8F%E5%90%88%E3%81%9B/,9180002066006,1972年,-,未上場,5000000,-,-,6,-,1,-,贈答品やご進物などのネット通販や店頭販売を行う会社,生活用品業界の会社,お土産・ギフト業界の会社,小売業界の会社,モール型eコマース業界の会社,ギフト・贈答品販売,BtoB　BtoC,未計算,愛知県春日井市柏井町４丁目３番地の５,486-0927,愛知県,春日井市柏井町４丁目３番地の５,0568-84-6666,0568-84-6676,56410-000@shaddy.ne.jp,-
株式会社笑文堂,しょうぶんどう,竹内賢造,http://shobun-do.co.jp/,https://shobun-do.co.jp/contact/,7120901006845,1977年9月,-,未上場,10000000,-,1,6,-,-,-,教材の卸売などを手掛ける会社,教育業界,教材業界の会社,医療・福祉業界の会社・小売業界の会社,介護用品・家庭用医療機器業界の会社・自社型eコマース業界の会社,DVD販売・動画配信サービス運営・教材卸売,BtoC　BtoB,未計算,大阪府吹田市青葉丘北６番２号,565-0801,大阪府,吹田市青葉丘北６番２号,06-6875-2340,06-6875-2812,info@shobun-do.co.jp,-
株式会社こいけやクリエイト,こいけやくりえいと,西村新,http://koikeya-create.com/,http://koikeya-create.com/contact/,6180301024963,2011年8月,-,未上場,-,-,1,6,-,-,-,グラフィックデザインやWebサイト制作などを行う会社,その他サービス業界の会社,デザイン業界の会社,小売業界の会社・その他サービス業界の会社・コンサルティング業界の会社・IT業界の会社,自社型eコマース業界の会社・Web制作業界の会社・販売促進コンサルティング業界の会社・Webサービス・アプリ運営業界の会社,ロゴデザイン・フリーペーパー・フリーマガジン制作・パンフレット制作・グラフィックデザイン・チラシ・フライヤー制作・雑誌制作,BtoC　BtoB,未計算,愛知県豊田市平戸橋町馬場瀬６９番地１,470-0331,愛知県,豊田市平戸橋町馬場瀬６９番地１,0565-42-6547,-,info@koikeya-create.com,-
有限会社花幸,はなこう,河原敏幸,http://www.hanakou.aichi.jp/,http://www.hanakou.aichi.jp/contact/,7180302013840,1986年12月,-,未上場,-,-,-,6,-,1,-,フラワーショップ「Flower＆Heart花幸」の運営を行う会社,小売業界の会社,花屋業界の会社,小売業界の会社,自社型eコマース業界の会社,フラワーアレンジメント教室運営・生花販売・プリザーブドフラワー販売,BtoC,未計算,愛知県豊川市大堀町３１２番地,442-0013,愛知県,豊川市大堀町３１２番地,0533-85-1015,0533-84-1210,-,-
株式会社いづ藤漬物舗,いづとうつけものほ,伊藤嘉浩,http://www.izuto.co.jp,http://www.izuto.co.jp/contact/,1180001011614,-,-,未上場,10000000,-,-,6,-,1,-,無添加漬物を製造・販売する店舗「いづ藤漬物舗?」の運営を行う会社,食品業界の会社,漬物・煮物・大豆製造業界の会社,小売業界の会社,自社型eコマース業界の会社,通信販売・漬物販売・漬物製造,BtoC,未計算,愛知県名古屋市中区錦３丁目１３番３３号,460-0003,愛知県,名古屋市中区錦３丁目１３番３３号,052-961-0541,052-961-6764,-,-
日本酒応援団株式会社,にほんしゅおうえんだん,古原忠直,https://welovesake.com,https://welovesake.stores.jp/inquiry,7010701031105,-,-,未上場,-,-,2,6,-,-,-,オンラインショップ「日本酒応援団」で日本酒の販売を行う会社,食品業界の会社,酒・ワイン業界の会社,小売業界の会社,自社型eコマース業界の会社,酒類販売・通信販売・酒類通販・タオル販売・日本酒販売・シャツ販売,BtoC,未計算,東京都品川区上大崎２丁目５番１０号,141-0021,東京都,品川区上大崎２丁目５番１０号,050-3717-3290,03-6869-4543,staff@welovesake.com,-
株式会社ヒロエンジニアリング,ひろえんじにありんぐ,山本浩嗣,http://www.hiroeng.com/,http://www.hiroeng.com/contact/index.html,6180301016465,2007年3月,-,未上場,20000000,-,1,6,-,-,-,空調設備工事や水道衛生工事および保守を行う会社,建設・工事業界の会社,空調設備工事業界の会社,小売業界の会社・建設・工事業界の会社,自社型eコマース業界の会社・その他電気設備工事業界の会社・衛生設備工事業界の会社・その他土木工事業界の会社,寝具（布団・シーツ・枕等）販売・環境コンサルティング・制御システム開発・電気設備設計・消防設備工事,BtoC　BtoB,未計算,愛知県知立市南陽１丁目７２番地,472-0004,愛知県,知立市南陽１丁目７２番地,0566-83-2233,0566-83-2333,hiroeng@hiroeng.jp,-
株式会社真心米工房,まごころこめこうぼう,上田真由美,http://www.magokororice.jp/,http://www.magokororice.jp/inquiry.php,8120101051195,2014年3月,-,未上場,3000000,-,1,6,-,-,-,米穀やおにぎり等の卸売を手掛ける会社,商社業界の会社,農産物食品専門商社業界の会社,小売業界の会社,モール型eコマース業界の会社,米飯卸売・米販売・おにぎり卸売・米卸売,BtoC　BtoB,未計算,大阪府和泉市テクノステージ３丁目１番１１号１０２号室,594-1144,大阪府,和泉市テクノステージ３丁目１番１１号１０２号室,0725-51-2077,0725-51-2078,info@magokororice.jp,-
有限会社ツカサ工芸社,つかさこうげいしゃ,庄司利美,http://pet-kioku.com/,http://pet-kioku.com/contact/,7011802015780,1970年8月,-,未上場,-,-,1,6,-,-,-,ペット用の仏具の製造やキーホルダーの販売を行う会社,エンタメ業界の会社,ペット・動物業界の会社,小売業界の会社・生活用品業界の会社,自社型eコマース業界の会社・雑貨製造業界の会社,ペット用品卸売・キーホルダー製造・キーホルダー販売・ペット用品製造・ペット用品販売,BtoC　BtoB,未計算,東京都足立区伊興５丁目１１番１７号,121-0823,東京都,足立区伊興５丁目１１番１７号,03-3897-6561,03-3897-6562,tsukasa-kougeisha@smail.plala.or.jp,-
アルモニア株式会社,あるもにあ,嶋みずえ,https://www.salon-angeli.com/,https://www.salon-angeli.com/inquiry/,4020001059179,2008年10月,-,未上場,3000000,-,-,6,-,2,-,サロンやスクールの運営及びビジネスコンサルティングなどを行う会社,アパレル・美容業界の会社,美容サロン業界の会社,小売業界の会社・教育業界・コンサルティング業界の会社,モール型eコマース業界の会社・その他スクール業界の会社・経営コンサルティング業界の会社,化粧品販売・書籍販売・イベント運営・イベント企画・発酵食品販売・アロマ製品販売・健康食品販売・美容院・サロンコンサルティング・オーガニック化粧品販売,BtoC,未計算,東京都世田谷区奥沢２丁目３７番９号高見ビル３Ｆ,158-0083,東京都,世田谷区奥沢２丁目３７番９号高見ビル３Ｆ,03-6421-3822,03-6421-3822,armonia@shop-angeli.com,-
株式会社エコルス,えこるす,原口明也,http://www.k-ecols.com/,http://www.k-ecols.com/contact.html,8010501026337,2000年5月,-,未上場,10000000,-,1,6,-,-,-,IHクッキングヒーターの交換工事や水廻りのリフォームを行う会社,建設・工事業界の会社,居住用リフォーム業界の会社,小売業界の会社・建設・工事業界の会社,自社型eコマース業界の会社・空調設備工事業界の会社,浴室リフォーム（水廻りリフォーム）・トイレリフォーム（水廻りリフォーム）・洗面台リフォーム（水廻りリフォーム）・キッチン用品販売・キッチンリフォーム（水廻りリフォーム）・照明設備工事,BtoC,未計算,東京都台東区東上野２丁目２４番４号,110-0015,東京都,台東区東上野２丁目２４番４号,03-5846-8733,03-5846-8734,-,-
株式会社サンタ,さんた,相馬弘,http://dream-santa.com/,https://secure.shop-pro.jp/?mode=inq&shop_id=PA01201781,9011801001838,-,-,未上場,30000000,-,1,6,-,-,-,玩具などを販売するWebショップ「夢プレゼント！SANTA」を運営する会社,生活用品業界の会社,玩具業界の会社,小売業界の会社,モール型eコマース業界の会社,グッズ販売・玩具販売・市場調査・ストラップ販売・キーホルダー販売・玩具企画,BtoC,未計算,東京都葛飾区青戸４丁目２５番１７号,125-0062,東京都,葛飾区青戸４丁目２５番１７号,03-3602-3964,-,-,-
大石メリヤス株式会社,おおいしめりやす,大石恭寿,https://slouch.jp/,https://slouch.jp/contact/,9010601018464,1958年,-,未上場,20000000,-,1,6,-,-,-,衣類やタオルの製造・販売を手掛ける会社,アパレル・美容業界の会社,その他アパレル・美容業界の会社,生活用品業界の会社・小売業界の会社,その他生活用品業界の会社・自社型eコマース業界の会社,カジュアルウェア販売・タオル販売・タオル製造・シャツ販売,BtoB　BtoC,未計算,東京都墨田区石原２丁目５番８号,130-0011,東京都,墨田区石原２丁目５番８号,03-3624-7938,03-3625-5717,-,-
株式会社キャラファブリック,きゃらふぁぶりっく,加藤晃,http://www.kyara-fabric.co.jp/,http://www.kyara-fabric.co.jp/info/inquiry.html,4010601028154,1997年4月,-,未上場,10000000,-,1,6,-,-,-,オーガンジーやジョーゼットなどの繊維製品の製造および販売を行う会社,小売業界の会社,その他小売業界の会社,小売業界の会社,自社型eコマース業界の会社,繊維加工・服地・布地・生地販売・染色加工・服地・布地・生地製造,BtoC　BtoB,未計算,東京都墨田区東駒形２丁目１３番１０号,130-0005,東京都,墨田区東駒形２丁目１３番１０号,03-3624-5375,03-3624-5317,-,-
株式会社トラホース,とらほーす,禹相宰,http://torahosu.jp/,http://torahosu.jp/contact.html,7010601025520,1990年8月,-,未上場,10000000,-,1,6,-,-,-,パチンコ店向きに販促品や部備品の卸売を行う会社,商社業界の会社,その他専門商社業界の会社,製造業界の会社・小売業界の会社・生活用品業界の会社,金属加工請負業界の会社・自社型eコマース業界の会社・店舗家具・什器業界の会社,什器（展示・ディスプレイ用品）卸売・販促品（ノベルティ等）販売・看板・サインデザイン・看板・サイン製造・印刷用紙卸売・防犯設備工事・アルミ加工,BtoC　BtoB,未計算,東京都墨田区両国４丁目３８番１号,130-0026,東京都,墨田区両国４丁目３８番１号,03-5625-7770,03-3635-9911,777@torahosu.jp,-
株式会社Ｉｎｓｅｃｔ　Ｓｈｉｅｌｄ　Ｊａｐａｎ,いんせくとしーるどじゃぱん,鈴木又右衞門,http://www.mushiyoke.com,https://secure01.blue.shared-server.net/www.mushiyoke.com/contact.php,9011601016053,2010年7月,-,未上場,31000000,-,2,6,-,1,-,虫よけ加工技術製品の販売事業を行う会社,商社業界の会社,繊維・アパレル専門商社業界の会社,小売業界の会社・生活用品業界の会社,自社型eコマース業界の会社・日用品・雑貨販売業界の会社・モール型eコマース業界の会社,ショールーム運営,BtoC　BtoB,未計算,東京都府中市白糸台1-13-2,183-0011,東京都,府中市白糸台1-13-2,042-364-3580,042-306-7242,info@insectshield.jp,-
株式会社モンクレールインターナショナル,もんくれーるいんたーなしょなる,數村いづみ,http://www.beautiful.co.jp,http://www.beautiful.co.jp/toiawase.html,5011001096311,1990年12月,-,未上場,3000000,30000000,1,6,-,-,-,美容雑貨や化粧品などの企画および販売を手掛ける会社,生活用品業界の会社,雑貨製造業界の会社,小売業界の会社,自社型eコマース業界の会社,雑貨OEM・化粧品卸売,BtoC　BtoB,未計算,東京都渋谷区神宮前２丁目１４番１１号,150-0001,東京都,渋谷区神宮前２丁目１４番１１号,042-313-7737,042-313-7520,info@beautiful.co.jp,-
株式会社ｄｅｓｉｇｎｓｈｏｐ,でざいんしょっぷ,森博,http://www.mh-unit.com/,https://www.makeshop.jp/ssl/enquete/,2010401049699,1999年9月,-,未上場,10000000,3000000000,-,6,-,1,3月,家具や照明器具などの販売を行う会社,小売業界の会社,家具販売業界の会社,食品業界の会社・電気製品業界の会社・生活用品業界の会社・小売業界の会社・アパレル・美容業界の会社,健康食品業界の会社・家電業界の会社・日用品・雑貨販売業界の会社・その他食品業界の会社・自社型eコマース業界の会社・時計業界の会社,ヒーター販売・健康食品販売・調理家電（炊飯器・電気ポット等）販売・生活用品販売・照明機器販売・時計販売・清掃用品販売・オーディオ機器販売・食器販売・コーヒー販売・椅子販売・調理器具販売・テーブル販売,BtoC,未計算,東京都港区南麻布２丁目１番１７号,106-0047,東京都,港区南麻布２丁目１番１７号,03-5791-9791,03-5791-9792,info@mh-unit.com,-
株式会社華コーポレーション,はなこーぽれーしょん,村山和久,http://www.hana-c.co.jp/,https://ssl.xaas3.jp/s4177588/login/inquiryedit,5011101044541,2007年1月,-,未上場,20000000,-,-,6,-,1,-,生花販売を行う「HANAMIZUKIハナミズキ」の運営を行う会社,小売業界の会社,花屋業界の会社,教育業界・小売業界の会社,その他スクール業界の会社・自社型eコマース業界の会社,生花販売・プリザーブドフラワー制作・観葉植物販売・フラワーアレンジメント教室運営・プリザーブドフラワー販売・生花用品販売・観葉植物卸売・生花卸売・プリザーブドフラワー卸売,BtoB　BtoC,未計算,東京都新宿区神楽坂６丁目８番地,162-0825,東京都,新宿区神楽坂６丁目８番地,03-5926-4187,03-5926-4188,webshop@hana-c.jp,-
株式会社ビージーエム,びーじーえむ,張卜文,https://www.bgmlife.jp/,https://www.bgmlife.jp/contact/,7012301010736,2016年10月,-,未上場,5000000,-,1,6,1,-,-,文房具や雑貨商品のOEMおよびWeb販売を手掛ける会社,生活用品業界の会社,日用品・雑貨販売業界の会社,生活用品業界の会社・小売業界の会社・その他サービス業界の会社,文房具業界の会社・自社型eコマース業界の会社・雑貨製造業界の会社・デザイン業界の会社,スマホ周辺機器・スマホアクセサリー販売・文房具製造・テープ（文房具）製造・文房具販売・ノート販売・ノート製造・雑貨OEM・テープ（文房具）販売,BtoB　BtoC,未計算,東京都武蔵野市吉祥寺本町２ー３５ー１０ー２Ｆ,180-0004,東京都,武蔵野市吉祥寺本町２ー３５ー１０ー２Ｆ,0422-29-8905,0422-29-8906,-,-
有限会社パルコ楽器,ぱるこがっき,長谷川幸治,http://www.zakka.net/parcogakki/,https://www.zakka.net/parcogakki/inquiry/,6011302007453,1970年,-,未上場,3000000,-,1,6,-,-,-,児童用楽器の製造や販売を行う会社,エンタメ業界の会社,CD等マルチメディア・楽器業界の会社,小売業界の会社,モール型eコマース業界の会社,イベント用品卸売・楽器製造・玩具製造・イベント用品製造・玩具卸売・楽器卸売,BtoB　BtoC,未計算,東京都杉並区井草２丁目７番１９号,167-0021,東京都,杉並区井草２丁目７番１９号,03-3396-7130,-,-,-
株式会社ミッションインターナショナル,みっしょんいんたーなしょなる,中川貴文,https://www.ebsmission.co.jp/,https://www.ebsmission.co.jp/contact/,2010801011523,1994年4月,-,未上場,15000000,-,2,6,1,296,-,スノーボード用品の企画や製造および販売を行っている会社,生活用品業界の会社,スポーツ用品製造業界の会社,小売業界の会社,自社型eコマース業界の会社・スポーツ用品販売業界の会社・モール型eコマース業界の会社,スポーツ用品販売,BtoC,未計算,東京都大田区田園調布本町３６番７号,145-0072,東京都,大田区田園調布本町３６番７号,-,03-3722-9112,onlinestore@ebsmission.co.jp,-
杉浦味淋株式会社,すぎうらみりん,杉浦嘉信,http://www.mirinya.com/,http://www.mirinya.com/contact.html,1180301015315,1989年,-,未上場,10000000,-,-,6,1,-,6月,みりんの製造およびみりんを使用した加工品の製造ならびに販売を行う会社,食品業界の会社,調味料製造業界の会社,小売業界の会社,自社型eコマース業界の会社,調味料販売,BtoC,未計算,愛知県碧南市弥生町４丁目９番地,447-0814,愛知県,碧南市弥生町４丁目９番地,0566-41-0919,0566-41-2023,info@mirinya.com,-
株式会社エラト,えらと,石井勝晶,http://erato.ocnk.net/,https://erato.ocnk.net/contact,4011001065085,-,-,未上場,-,-,1,6,-,-,-,化粧品、化粧雑貨のメーカー直営ショップ「エラトオンラインショップ」を運営する会社,小売業界の会社,化粧品販売業界の会社,小売業界の会社,自社型eコマース業界の会社,化粧品輸入・化粧品販売・化粧品卸売・ファッション雑貨販売,BtoB　BtoC,未計算,東京都渋谷区神宮前２丁目３１番２１号,150-0001,東京都,渋谷区神宮前２丁目３１番２１号,03-6434-5188,03-6434-5177,warehouse@erato.ocnk.net,-
合同会社アゼリシステム,あぜりしすてむ,久下明男,http://www.azerisystem.com/,http://www.azerisystem.com/contact,8120103001999,2014年7月,-,未上場,-,-,1,6,-,-,-,顧客管理や分析業務および基幹業務サーバ開発などを行う会社,IT業界の会社,システム受託開発業界の会社,その他サービス業界の会社・コンサルティング業界の会社・小売業界の会社,Web制作業界の会社・ITコンサルティング業界の会社 ・自社型eコマース業界の会社,顧客管理システム開発・データ分析・パソコン修理・パソコン販売・顧客管理システム卸売,BtoB　BtoC,未計算,大阪府貝塚市地藏堂１３９番地３０,597-0053,大阪府,貝塚市地藏堂１３９番地３０,072-487-0804,072-487-0804,azeri@azerisystem.info,-
コスモスタイル株式会社,こすもすたいる,千田伸幸,https://cosmo-style.co.jp/,https://cosmo-style.co.jp/contact/index.html,5120001189790,2011年6月,-,未上場,-,-,-,6,-,2,-,和洋食器や厨房道具の販売を行う会社,生活用品業界の会社,日用品・雑貨販売業界の会社,小売業界の会社,自社型eコマース業界の会社,厨房設備工事・飲食店情報サイト運営・キッチン用品販売・食器卸売・ギフト・贈答品販売・厨房機器卸売・厨房機器販売・食器販売・調理器具卸売・調理器具販売・食器製造,BtoB　BtoC,未計算,大阪府大阪市中央区難波千日前４番２０号せんだビル３Ｆ,542-0075,大阪府,大阪市中央区難波千日前４番２０号せんだビル３Ｆ,06-6631-7444,06-6631-7445,-,-
株式会社エスピートレーディング,えすぴーとれーでぃんぐ,多田吉博,http://www.asian-toybox.com/,https://shop.corekago.jp/asian-toybox/inquiry,8120901016868,2008年10月,-,未上場,3000000,-,1,6,-,1,-,エスニックファッションの販売専門店｢ティントン｣の運営を行う会社,アパレル・美容業界の会社,レディースアパレルショップ業界の会社,小売業界の会社・生活用品業界の会社,自社型eコマース業界の会社・モール型eコマース業界の会社・輸入雑貨販売業界の会社・日用品・雑貨販売業界の会社,ファッション雑貨販売,BtoC,未計算,大阪府高槻市宮之川原４丁目１６番１－７０１号,569-1032,大阪府,高槻市宮之川原４丁目１６番１－７０１号,072-628-5014,072-628-5015,honten@asian-toybox.com,-
株式会社ワハ,わは,松本薫,http://wahalll.com/,http://wahalll.com/contact,5120101040630,1974年,-,未上場,40000000,-,2,6,-,-,-,獣医業界に関するセミナーの開催や書籍の出版を手掛ける会社,人材業界の会社,企業研修業界の会社,小売業界の会社・マスコミ業界の会社・エンタメ業界の会社,自社型eコマース業界の会社・書籍出版業界の会社・ペット・動物業界の会社,ペットフード販売・ペット用品・ペットフード輸入・書籍販売・セミナー運営・ペット用品販売・医学書出版,BtoB　BtoC,未計算,大阪府泉佐野市高松南１丁目２番４３号,598-0015,大阪府,泉佐野市高松南１丁目２番４３号,072-464-8952,072-464-8953,-,-
トクラ商亊株式会社,とくらしょうじ,土蔵康司,https://e-tokura.com/,https://e-tokura.com/contact/,1120001008129,1967年2月,-,未上場,10000000,-,1,6,-,-,-,婦人服小売専門店ならびに防護服のWeb販売を行う会社,商社業界の会社,繊維・アパレル専門商社業界の会社,小売業界の会社,自社型eコマース業界の会社・レディースアパレルショップ業界の会社,安全靴・作業靴販売・安全保安用品販売・安全保安用品製造,BtoB　BtoC,未計算,大阪府大阪市都島区都島南通２丁目１４番２７号,534-0023,大阪府,大阪市都島区都島南通２丁目１４番２７号,06-6921-3652,06-6955-8222,tokura@bougofuku.com,-
有限会社エーアイクリエイト,えーあいくりえいと,安平晃宏,http://story-bag.jp/,http://story-bag.jp/contact.html,8120002052664,2001年10月,-,未上場,11000000,220000000,2,6,1,-,6月,バッグの企画・生産を行っている会社,小売業界の会社,自社型eコマース業界の会社,小売業界の会社,レディースアパレルショップ業界の会社・メンズアパレルショップ業界の会社,アパレル製品企画・開発・かばん・バッグ卸売・かばん・バッグ製造,BtoB　BtoC,未計算,大阪府大阪市中央区南本町１丁目５番１号２Ｆ,541-0054,大阪府,大阪市中央区南本町１丁目５番１号２Ｆ,-,-,-,-
有限会社日海センター,にっかいせんたー,前田史夫,http://nikkai-fish.com/,https://www.nikkai-web.com/contact/,9012302003654,1972年3月,-,未上場,5000000,-,-,6,-,1,-,海水魚や熱帯魚の輸入と販売を手掛ける会社,エンタメ業界の会社,ペット・動物業界の会社,小売業界の会社,自社型eコマース業界の会社,濾過装置販売・濾過装置製造・水槽製造・水槽販売・観賞魚販売,BtoB　BtoC,未計算,東京都町田市木曽西４丁目５番１号,194-0037,東京都,町田市木曽西４丁目５番１号,042-791-0301,042-791-0384,info@nikkai-center.com,-
株式会社ビー・アンド・ビー,びー・あんど・びー,杉岡秀樹,https://www.bee-and-bee.co.jp/,https://cart0.shopserve.jp/-/bee-and-bee.co.jp/FORM/contact.cgi,2012401008461,1974年7月,-,未上場,10000000,-,1,6,-,-,-,ローヤルゼリーなど健康食品の製造販売を行う会社,食品業界の会社,健康食品業界の会社,小売業界の会社,自社型eコマース業界の会社,乳製品製造・健康食品製造・健康食品販売・飴・キャンディ製造・飴・キャンディ販売,BtoB　BtoC,未計算,東京都調布市布田５丁目５３番地９号,182-0024,東京都,調布市布田５丁目５３番地９号,042-488-8851,042-488-8854,bee@bee-and-bee.co.jp,-
株式会社ピット,ぴっと,小山和良,http://www.pit-glass.co.jp/,http://www.pit-glass.co.jp/mail/form.html,6040001065009,1998年11月,-,未上場,3000000,-,1,6,-,-,-,サングラスなどアイウェアの企画および販売を行う会社,小売業界の会社,眼鏡・コンタクトレンズ販売業界の会社,小売業界の会社,モール型eコマース業界の会社,商品企画・眼鏡販売・サングラス販売・レンズ販売,BtoC　BtoB,未計算,東京都台東区上野１丁目２－６長谷川ビル３Ｆ,110-0005,東京都,台東区上野１丁目２－６長谷川ビル３Ｆ,03-5816-5841,03-5816-5843,-,-
株式会社オーバードライブ,おーばーどらいぶ,若狭創,https://corp.hoobby.net/,https://corp.hoobby.net/#tf-contact,7011001111308,2016年6月,-,未上場,4000000,-,1,6,-,-,-,ボードゲームのコミュニティサイト等の運営を行う会社,IT業界の会社,Webサービス・アプリ運営業界の会社,小売業界の会社,書籍・マルチメディア販売業界の会社・自社型eコマース業界の会社,玩具販売・ゲームサイト運営・ボードゲーム販売・カードゲーム販売,BtoC,未計算,東京都文京区本郷２丁目１６番１０号,113-0033,東京都,文京区本郷２丁目１６番１０号,03-3868-3558,-,-,-
エパックス株式会社,えぱっくす,服部拓馬,http://epacs.co.jp/,http://epacs.co.jp/#contact,2011701020572,2017年2月,-,未上場,7000000,-,2,6,-,-,-,ネームプレートの製造や販売を行う会社,製造業界の会社,その他製造業界の会社,小売業界の会社・商社業界の会社,輸入雑貨販売業界の会社・自社型eコマース業界の会社・モール型eコマース業界の会社・雑貨専門商社の会社,雑貨輸出・雑貨輸入,BtoB　BtoC,未計算,東京都江戸川区春江町３丁目１１番１４号,132-0003,東京都,江戸川区春江町３丁目１１番１４号,078-862-5884,078-862-5884,nbijp@epacs.co.jp,-
日新イーエム株式会社,にっしんいーえむ,丸田節雄,http://nisshin-em.co.jp/,http://nisshin-em.co.jp/contact.html,2011101015776,1957年3月,-,未上場,10000000,-,2,6,-,-,-,主に電子顕微鏡用の試料や器材および試薬等の販売を行う会社,機械業界の会社,精密機器製造業界の会社,医療・福祉業界の会社・小売業界の会社・機械業界の会社,医療機器・実験機器メーカー業界の会社・自社型eコマース業界の会社・電子部品製造業界の会社,研究用試薬販売・実験器具販売,BtoC　BtoB,未計算,東京都新宿区荒木町２３番地９,160-0007,東京都,新宿区荒木町２３番地９,03-3355-3001,03-3353-2888,-,-
株式会社アーベイン・スタッフ,あーべいん・すたっふ,西澤真,http://www.urbane-s.com/,http://www.urbane-s.com/contact,2011001055328,1987年9月,-,未上場,31000000,-,1,6,-,-,-,法務およびIT関連などの人材紹介業務やシステム受託開発などを行う会社,人材業界の会社,人材紹介業界の会社,IT業界の会社・人材業界の会社・小売業界の会社,Webサービス・アプリ運営業界の会社・製造業・技術系人材派遣業界の会社・サービス業人材派遣業界の会社・事務員・作業員派遣業界の会社・システム受託開発業界の会社・自社型eコマース業界の会社,エンジニア派遣・ベビー用品販売・医療人材紹介・事務員派遣,BtoB　BtoC,未計算,東京都新宿区西新宿３丁目１番５号新宿嘉泉ビル８階,160-0023,東京都,新宿区西新宿３丁目１番５号新宿嘉泉ビル８階,03-5909-3097,-,-,-
株式会社ｂｕｙＬａｂ,ばいらぼ,鈴木英之,http://buylab.co.jp/index.html,https://eyetoeye.jp/inq/,8011001065602,2007年7月,-,未上場,10000000,-,1,6,-,-,-,カラーコンタクトレンズの製造や販売を行う会社,生活用品業界の会社,眼鏡・コンタクトレンズ製造業界の会社,小売業界の会社,自社型eコマース業界の会社・眼鏡・コンタクトレンズ販売業界の会社,カラーコンタクトレンズ販売・カラーコンタクトレンズ製造,BtoC,未計算,東京都渋谷区神宮前６丁目２３番７号,150-0001,東京都,渋谷区神宮前６丁目２３番７号,03-5774-2140,03-5774-2141,suzuki@buylab.co.jp,-
株式会社アイ・カーサ,あい・かーさ,谷口春代,http://www.ai-casa.com/,http://www.ai-casa.com/contact/,5011501017618,2009年9月,-,未上場,5000000,-,2,6,-,-,-,建築設計から注文住宅の売買、およびリフォームなどを行う会社,不動産業界の会社,戸建売買業界の会社,生活用品業界の会社・不動産業界の会社・建設・工事業界の会社・小売業界の会社,日用品・雑貨販売業界の会社・マンション・アパート売買業界の会社・注文型住宅建築業界の会社・その他不動産業界・戸建賃貸業界の会社・マンション・アパート賃貸業界の会社・居住用リフォーム業界の会社・自社型eコマース業界の会社,マンション販売・マンション賃貸・マンションリフォーム・インテリア製品販売・土地売買・住宅リノベーション,BtoC,未計算,東京都北区赤羽１丁目４４番４号,115-0045,東京都,北区赤羽１丁目４４番４号,03-5939-6371,03-5939-6373,-,-
バーコン株式会社,ばーこん,梁浩川,http://www.baacon.co.jp,http://www.baacon.co.jp/?page_id=104,5013301036616,2015年5月,-,未上場,5000000,-,1,6,-,-,-,香港向けファッションECサイトを運営する会社,アパレル・美容業界の会社,レディースアパレルショップ業界の会社,小売業界の会社,モール型eコマース業界の会社,かばん・バッグ販売・ファッション通販サイト運営・アパレル製品輸入・アパレル製品輸出,BtoB　BtoC,未計算,東京都中央区日本橋人形町１丁目６－１０ユニコム人形町ビル９階,150-0042,東京都,中央区日本橋人形町１丁目６－１０ユニコム人形町ビル９階,03-3663-1506,03-3663-1506,-,-
