[検索条件]売上高：300000000~1000000000・1000000000~5000000000・5000000000~30000000000.従業員数：50~300.設立年数：31~50・51~100・101~.業態：BtoB.地域：東京都
会社名,会社名ひらがな,代表者名,会社サイト,お問い合わせページ,法人番号,設立年月,役員情報,上場種別,資本金,売上高,事業所数,従業員数,工場数,店舗数,決算月,一言説明,メイン大業界,メイン小業界,サブ大業界,サブ小業界,事業内容キーワード,特徴,マッチ度,本社住所,本社郵便番号,本社住所（都道府県のみ）,本社住所（都道府県除く）,本社電話番号,本社FAX番号,本社メールアドレス,採用メールアドレス
ラサ商事株式会社,らさしょうじ,井村周一,https://www.rasaco.co.jp/,https://www.rasaco.co.jp/cgi-bin/form/inquiry/inquiry.cgi,7010001060127,1939年1月,-,東証１部,2076921000,19887000000,7,185,5,-,3月,工業資材の輸入と販売や産業機器の販売とメンテナンスならびにプラント工事などを行う会社,商社業界の会社,鉄鋼・金属専門商社業界の会社,建設・工事業界の会社・商社業界の会社・不動産業界の会社,プラント設備工事業界の会社・工業用機械専門商社業界の会社・その他不動産業界,制御機器卸売・プラント設備保守・メンテナンス・粉砕機卸売・プラント設備販売・バルブ卸売・洗浄機卸売・医療機器卸売・建設機械卸売・活性炭（活性コークス）卸売・ポンプ卸売・金属建材卸売・土木機械卸売・特殊鋼卸売,BtoB,未計算,東京都中央区日本橋蛎殻町１丁目１１番５号,103-0014,東京都,中央区日本橋蛎殻町１丁目１１番５号,03-3668-8231,03-3669-1729,-,rasa@jinjisaiyo.net
サトーホールディングス株式会社,さとーほーるでぃんぐす,小瀧龍太郎,http://www.sato.co.jp/,https://www.sato.co.jp/cgi-bin/products_form.cgi,7013201017276,1951年5月,"八尾紀子[社外監査役],  山口隆央[社外監査役],  永倉淳一[常勤監査役],  横井信宏[常勤監査役],  松田千恵子[社外取締役],  山田秀雄[社外取締役],  嶋口充輝[社外取締役],  伊藤良二[社外取締役],  田中優子[社外取締役],  鈴木賢[社外取締役],  鳴海達夫[取締役],  土橋郁夫[取締役],  西田浩一[取締役],  小瀧龍太郎[代表取締役/執行役員副社長兼最高執行責任者],  松山一雄[代表取締役/執行役員社長兼最高経営責任者], ",東証１部,8400000000,10753000000,40,185,18,-,3月,バーコード2次元コードなどの自動認識システムや電子プリンタを手がける会社,機械業界の会社,印刷機械製造業界の会社,機械業界の会社,その他機械製造業界の会社,ラベル製造・インクリボン製造・シール販売・インクリボン販売・バーコードリーダー販売・プリンター販売・グループ会社運営・シール製造・バーコードリーダー製造・プリンター製造・ラベル販売・メカトロ製品製造,BtoB,未計算,東京都目黒区下目黒１丁目７番１号,153-0064,東京都,目黒区下目黒１丁目７番１号,03-5745-3400,03-5487-0310,-,grp-newgrads2018@sato-global.com
株式会社セラビ,せらび,矢島祐二,http://www.cest-lavie.co.jp/,http://www.cest-lavie.co.jp/contact/contact.php,1011001012627,1980年1月,-,未上場,50000000,4500000000,7,185,-,85,3月,婦人服の企画・製造および直営店舗の運営等を行う会社,アパレル・美容業界の会社,レディースアパレルメーカー業界の会社,小売業界の会社,レディースアパレルショップ業界の会社,-,BtoB,未計算,東京都渋谷区千駄ヶ谷３丁目２８番１号,151-0051,東京都,渋谷区千駄ヶ谷３丁目２８番１号,03-3404-6188,-,-,cest-lavie@jinjisaiyo.net
坂田建設株式会社,さかたけんせつ,德倉克己,http://www.sakata-kensetu.co.jp/,http://www.sakata-kensetu.co.jp/inquiry/,9010601011163,1950年4月,-,未上場,200000000,12252000000,1,185,-,-,3月,土木事業、建築事業を行う東京墨田区の地元密着型企業　,建設・工事業界の会社,その他土木工事業界の会社,建設・工事業界の会社,大型商業施設・公共施設建設業界の会社,外装工事・トンネル工事・内装工事,BtoB,未計算,東京都墨田区本所３丁目２１番１０号,130-0004,東京都,墨田区本所３丁目２１番１０号,03-5610-7810,03-5610-8611,soumu@sakata-kensetsu.com,jinji@sakata-kensetsu.com
株式会社日本テレビアート,にほんてれびあーと,竹下洋,http://www.ntvart.co.jp/,-,8010001033461,1967年7月,-,未上場,80000000,7750000000,4,185,-,-,3月,テレビ番組や映画、イベント等の総合デザインプロダクションの会社,その他サービス業界の会社,デザイン業界の会社,人材業界の会社,その他業務請負業界の会社,美術制作・CG制作,BtoB,未計算,東京都港区東新橋１丁目６－１日本テレビタワー２１階,105-0021,東京都,港区東新橋１丁目６－１日本テレビタワー２１階,03-5962-8600,03-5537-3570,-,-
三星化学工業株式会社,みつぼしかがくこうぎょう,泉谷武彦,http://www.mitsuboshi-chem.co.jp/index.html,http://www.mitsuboshi-chem.co.jp/inquiry/index.html,7011401006140,1953年2月,-,未上場,90000000,4700000000,1,184,3,-,-,有機顔料中間体などの製造を行う会社,化学業界の会社,塗料製造業界の会社,未分類,未分類,有機合成中間体製造・顔料製造,BtoB,未計算,東京都板橋区高島平１丁目４９番４号,175-0082,東京都,板橋区高島平１丁目４９番４号,03-3932-5231,03-3932-5230,-,saiyou@mitsuboshi-chem.co.jp
株式会社クオカード,くおかーど,近田剛,http://www.quocard.com,https://www.quocard.com/contact/,2010001091242,1987年12月,-,未上場,1810000000,4242000000,4,184,-,-,-,ギフトカードを発行・運営している会社,金融業界の会社,クレジット・信販・決済代行業界の会社,未分類,未分類,ギフト・贈答品販売・決済代行,BtoC　BtoB,未計算,東京都中央区日本橋本町２丁目４番１号日本橋本町東急ビル内,103-0023,東京都,中央区日本橋本町２丁目４番１号日本橋本町東急ビル内,03-3243-2211,06-6267-1182,quocard@quocard.co.jp,-
平和産業株式会社,へいわさんぎょう,八尾泰弘,http://www.heiwasangyo.co.jp/,-,5010401027009,1967年9月,-,未上場,20000000,2420750000,1,184,4,-,8月,航空宇宙関連や自動車などの超精密部品、及び金型の製造や加工を行う会社,機械業界の会社,精密機器製造業界の会社,製造業界の会社・機械業界の会社,金属加工請負業界の会社・金型製造業界の会社,精密部品卸売・切削加工・ロケット部品卸売・航空機部品製造・航空機部品加工・精密金属加工・自動車部品製造・金属切削加工,BtoB,未計算,東京都港区三田２丁目２番１８号,108-0073,東京都,港区三田２丁目２番１８号,047-435-2430,047-432-0787,-,mineo@heiwasangyo.co.jp
龍田化学株式会社,たつたかがく,谷口博之,http://www.tatsutachemical.co.jp/,http://www.tatsutachemical.co.jp/jp/?cat=inquiry&p=inquiry,2010001131493,1955年5月,-,未上場,300600000,5855470000,2,184,1,-,3月,車両用内装の素材や機能性素材の製造を行う会社,製造業界の会社,その他製造業界の会社,自動車・乗り物業界の会社,自動車部品・カー用品製造業界の会社,コーティング加工・自動車用シート製造・エンボス加工,BtoB,未計算,東京都中央区東日本橋３丁目７番１９号,103-0004,東京都,中央区東日本橋３丁目７番１９号,03-3661-6591,03-3661-6596,-,recruit@TatsutaChemical.co.jp
東海汽船株式会社,とうかいきせん,山崎潤一,http://www.tokaikisen.co.jp/,https://www.tokaikisen.co.jp/contact/,3010401020097,1889年11月,-,東証２部,1100000000,9379938000,1,184,-,-,12月,東京諸島と本土の間を結ぶ定期船の運行を行う会社,運輸・物流業界の会社,海運業界の会社,エンタメ業界の会社,国内旅行業界の会社,旅行ツアー企画・販売・大型貨物輸送,BtoC　BtoB,未計算,東京都港区海岸１丁目１６番１号,105-6891,東京都,港区海岸１丁目１６番１号,03-5472-9999,-,-,-
当矢印刷株式会社,あたりやいんさつ,妻鹿吉晃,http://www.atariya-p.jp/,-,8013301008595,1981年5月,-,未上場,20000000,7000000000,1,184,2,-,-,商業印刷物や出版雑誌及び各種広告宣伝物の企画、制作や印刷をしている会社,広告業界の会社,紙媒体印刷業界の会社,未分類,未分類,製本・印刷加工・出版物（書籍・雑誌等）印刷,BtoB,未計算,東京都豊島区南池袋２丁目１９番１３号当矢ビル,171-0022,東京都,豊島区南池袋２丁目１９番１３号当矢ビル,03-3983-3121,03-3985-5528,sales@atariya1.jp,-
株式会社森傳,もりでん,森田康雄,http://www.moriden-hp.co.jp/index.html,-,8010401029621,1910年4月,-,未上場,315000000,16700000000,5,183,2,-,-,車輌用の内装資材及び部品の製造・販売を行う会社,自動車・乗り物業界の会社,自動車部品・カー用品製造業界の会社,未分類,未分類,自動車用シート製造・自動車内装部品製造・自動車内装部品販売・自動車用シート販売,BtoB,未計算,東京都港区三田３丁目９番９号,108-0073,東京都,港区三田３丁目９番９号,03-3454-8311,03-3769-2823,-,-
野村興産株式会社,のむらこうさん,藤原悌,https://www.nomurakohsan.co.jp/,http://www.nomurakohsan.co.jp/contact/,8010001054020,1973年12月,-,未上場,182000000,4135000000,3,182,3,1,-,水銀を中心に扱う、産業廃棄物・資源のリサイクル会社,その他サービス業界の会社,廃棄物処分業界の会社,未分類,未分類,-,BtoB,未計算,東京都中央区日本橋堀留町２丁目１番３号,103-0012,東京都,中央区日本橋堀留町２丁目１番３号,03-5695-2530,03-5695-2540,-,-
株式会社ウエマツ,うえまつ,福田浩志,http://www.uematsu-p.com/index.html,http://www.uematsu-p.com/contact.html,2013301001275,1958年3月,-,未上場,140000000,3500000000,2,182,2,-,5月,印刷や刷版を専門に行っている会社,広告業界の会社,紙媒体印刷業界の会社,未分類,未分類,チラシ・フライヤー印刷・印刷加工・冊子印刷・名刺印刷・オフセット印刷・パンフレット印刷・ポスター印刷・カタログ印刷・写真印刷,BtoB,未計算,東京都豊島区南長崎３丁目３４番１３号,171-0052,東京都,豊島区南長崎３丁目３４番１３号,03-3953-1101,03-3953-0557,-,-
株式会社光陽社,こうようしゃ,犬養岬太,http://www.koyosha-inc.co.jp/,https://www.koyosha-inc.co.jp/form/form.html,2120001077412,1949年10月,"中谷秀孝[監査役/非常勤],  髙島志郎[監査役/非常勤],  林正良[監査役/常勤],  宮﨑安弘[取締役],  栗田真治郎[取締役],  杉山貴一郎[取締役],  八木浩志[取締役],  冨正俊[取締役],  犬養岬太[代表取締役社長], ",東証２部,100000000,4456409000,6,182,1,-,3月,印刷関連事業やメディアコンテンツの作成を手掛ける会社,広告業界の会社,紙媒体印刷業界の会社,未分類,未分類,オフセット印刷・POP制作,BtoB,未計算,東京都文京区湯島２丁目１６番１６号,113-0034,東京都,文京区湯島２丁目１６番１６号,03-5615-9061,03-5615-9073,-,-
サクシード株式会社,さくしーど,小林千裕,https://biz.succ.co.jp/,https://biz.succ.co.jp/form.html,6010001044873,1977年4月,-,未上場,50000000,1800000000,2,182,-,-,-,システムの受託開発やアプリケーションなどを開発販売している会社,IT業界の会社,システム受託開発業界の会社,IT業界の会社,システム開発業界の会社,Webシステム開発,BtoB,未計算,東京都中央区新川１丁目８番６号,104-0033,東京都,中央区新川１丁目８番６号,03-3553-1409,03-3553-1407,-,succ-saiyo@succ.co.jp
株式会社アクト,あくと,亀井宏,https://www.auslink.co.jp/act/,https://www.auslink.co.jp/act/contact/,5011101041539,1988年10月,-,未上場,100000000,3070000000,3,182,-,-,3月,金融系システムについてのコンサルティングや設計開発を行う会社,コンサルティング業界の会社,ITコンサルティング業界の会社 ,IT業界の会社,システム開発業界の会社,金融機関向けコンサルティング・金融機関向けシステム開発・業務システム運用支援,BtoB,未計算,東京都新宿区百人町１丁目２１番５号,169-0073,東京都,新宿区百人町１丁目２１番５号,03-5331-8210,03-5331-8220,-,info_saiyou@auslink.co.jp
株式会社共同テレビジョン,きょうどうてれびじょん,港浩一,http://www.kyodo-tv.co.jp/,https://secure.kyodo-tv.co.jp/contact/,8010001014395,1958年7月,-,未上場,150000000,14394420000,3,182,-,-,3月,テレビ番組・映画の制作やイベントの開催を手掛ける会社,マスコミ業界の会社,テレビ番組制作業界の会社,エンタメ業界の会社・人材業界の会社,映画・アニメ業界の会社・製造業・技術系人材派遣業界の会社,イベント企画・DVD制作・テレビCM制作・カメラマン派遣,BtoB,未計算,東京都中央区築地５丁目６番１０号,104-0045,東京都,中央区築地５丁目６番１０号,03-3547-4800,03-3547-4809,-,-
株式会社アークシステム,あーくしすてむ,小和瀬英文,https://www.arksystems.co.jp/,https://www.arksystems.co.jp/contact/,5010001081067,1986年7月,-,未上場,150000000,3440000000,1,182,-,-,12月,メインフレーム基盤の設計や導入、移行支援などを行う会社,IT業界の会社,システム受託開発業界の会社,コンサルティング業界の会社,ITコンサルティング業界の会社 ,-,BtoB,未計算,東京都中央区日本橋箱崎町２４番１号日本橋箱崎ビル,103-0015,東京都,中央区日本橋箱崎町２４番１号日本橋箱崎ビル,03-3666-8140,03-3666-8143,riskmc@arksystems.co.jp,saiyo@arksystems.co.jp
協立化学産業株式会社,きょうりつかがくさんぎょう,鰐渕明栄,http://www.kyoritsu-chem.com/,https://www.kyoritsu-chem.com/contact/,9010001014700,1957年2月,-,未上場,45000000,6600000000,3,181,3,-,12月,LCDパネル用ODFシールなど高機能化学製品の研究・開発及び製造・販売を行う会社,化学業界の会社,その他化学業界の会社,未分類,未分類,コーティング剤製造・化学品卸売・化学品製造・接着剤製造・接着剤卸売・接着剤販売,BtoB,未計算,東京都千代田区内幸町１丁目２番２号,100-0011,東京都,千代田区内幸町１丁目２番２号,03-3500-2421,-,-,-
株式会社復建エンジニヤリング,ふっけんえんじにやりにんぐ,安藤文人,http://www.fke.co.jp/,https://www.fke.co.jp/contact.html,3010001056450,1946年6月,-,未上場,140000000,3800000000,12,181,-,-,-,社会資本整備に係る設計・計画・調査などを行う会社,コンサルティング業界の会社,土木・建築コンサルティング業界の会社,コンサルティング業界の会社,不動産コンサルティング業界の会社,地域・都市計画・道路設計・橋梁設計・環境調査,BtoB,未計算,東京都中央区日本橋堀留町１丁目１１番１２号,103-0012,東京都,中央区日本橋堀留町１丁目１１番１２号,03-5652-8550,03-3660-9371,-,info-webmaster@fke.co.jp
株式会社シネ・フォーカス,しね・ふぉーかす,八重垣圭,https://www.cinefocus.co.jp/,https://www.cinefocus.co.jp/inquiry/other_form/index.php,3010001046856,1979年4月,-,未上場,49500000,3220000000,3,181,-,-,-,音響・映像機器のレンタル及び上映を行う会社,エンタメ業界の会社,イベント業界の会社,エンタメ業界の会社,映像・CM制作業界の会社,音響機器レンタル・リース・映像機器レンタル・リース・映像制作,BtoB,未計算,東京都中央区銀座１丁目１９番７号,104-0041,東京都,中央区銀座１丁目１９番７号,03-5524-5011,-,madoguchi@cinefocus.co.jp,-
大伸化学株式会社,だいしんかがく,堀越進,http://www.daishin-chemical.co.jp/top/top.cgi,https://daishin-chemical.securesite.jp/inquiry/,6010401016497,1952年12月,"杉浦久毅[代表取締役社長],  石上次郎[専務取締役/営業本部長],  髙野展行[常務取締役/営業本部副本部長],  飯塚利明[取締役/製造本部長],  小林進[取締役/製造本部副本部長兵庫工場長],  堀越進[取締役/樹脂カット事業部長第三営業部長],  遠藤次郎[取締役/インキ統括部長],  小川昌宏[取締役],  丸山淳[監査役(常勤)],  池田昭博[監査役],  三木潔[監査役],  松井和則[監査役], ",JASDAQ,729000000,29579383000,6,180,3,-,3月,ラッカーシンナーやメラミンシンナーなどのシンナー類の製造や販売を行う会社,化学業界の会社,塗料製造業界の会社,化学業界の会社,化学品・化学薬品製造業界の会社,試薬製造・シンナー製造・剥離剤製造・試薬卸売・剥離剤卸売・有機溶剤卸売・溶剤製造・有機溶剤製造・シンナー卸売・溶剤卸売,BtoB,未計算,東京都港区芝大門１丁目９番９号,105-0012,東京都,港区芝大門１丁目９番９号,03-3432-4786,03-3433-3618,-,-
アイテル株式会社,あいてる,堀友朗,http://www.itel.co.jp/index.html,-,9011001033005,1980年3月,-,未上場,98500000,1343000000,3,180,-,-,3月,アプリケーション開発やシステム基盤の構築およびITコンサルティングなどを行う会社,IT業界の会社,ITインフラ業界の会社,コンサルティング業界の会社,ITコンサルティング業界の会社 ,Webシステム開発・金融機関向けシステム開発・通信システム開発・流通システム開発・データベース構築・ネットワーク構築,BtoB,未計算,東京都新宿区西新宿２丁目６番１号,160-0023,東京都,新宿区西新宿２丁目６番１号,03-5381-0711,03-5381-0713,-,-
伊澤株式会社,いさわ,伊澤英敏,https://www.izawa.co.jp/,https://www.izawa.co.jp/contact,4011501005474,1950年2月,-,未上場,80000000,2100000000,1,180,3,-,-,アパレル物流の商品管理や品質管理及びEC通信販売代行を行う会社,運輸・物流業界の会社,倉庫運営業界の会社,未分類,未分類,物流代行・在庫管理システム開発・流通システム開発・在庫管理・倉庫管理システム販売・Webサイト運営代行・品質検査,BtoB,未計算,東京都荒川区東日暮里６丁目９番１２号,116-0014,東京都,荒川区東日暮里６丁目９番１２号,03-3891-0234,03-3806-0512,info@izawa.co.jp,-
株式会社ＴＯＫ,とっく,吉川宏,http://www.tok-bearing.co.jp/,http://www.tok-bearing.co.jp/contact/index.html,9011401004704,1938年12月,-,未上場,100000000,3800000000,3,180,1,-,9月,国内で初めてプラスチック製ベアリングを製品化した機構部品製造会社,化学業界の会社,樹脂製品(プラスチック製品など)製造業界の会社,機械業界の会社,電子部品製造業界の会社,ベアリング製造・モーター製造・クラッチ製造,BtoB,未計算,東京都板橋区小豆沢１丁目１７番１２号,174-0051,東京都,板橋区小豆沢１丁目１７番１２号,03-3969-1531,03-3558-7276,contact@tok-inc.com,saiyo@tok-inc.com
日通システム株式会社,にっつうしすてむ,加村稔,https://www.nittsusystem.co.jp/,https://www.nittsusystem.co.jp/contact/,5180001039651,1981年4月,-,未上場,98400000,2100000000,6,180,1,-,3月,主に勤怠、給与等の企業向け管理システムの開発、販売を行う会社,IT業界の会社,システム開発業界の会社,IT業界の会社,Webサービス・アプリ運営業界の会社,給与管理システム開発・人事管理システム開発・データ管理システム開発・勤怠管理システム開発・情報管理ソフト開発・情報管理ソフト販売・給与計算ソフト販売,BtoB　BtoC,未計算,東京都千代田区外神田４丁目１４番１号,101-0021,東京都,千代田区外神田４丁目１４番１号,03-5297-5771,03-5297-5773,nsc@nittsusystem.co.jp,recruit@nittsusystem.co.jp
株式会社シー・アイ・シー,しー・あい・しー,井口弘義,http://www.cic.co.jp/index.html,http://www.cic.co.jp/inquiry/index.html,7011101008362,1984年10月,-,未上場,500000000,7550000000,9,180,-,-,3月,消費者の信用情報の収集・管理・提供などを行う会社,金融業界の会社,貸金業界の会社,金融業界の会社,クレジット・信販・決済代行業界の会社,消費者金融,BtoB,未計算,東京都新宿区西新宿１丁目２３番７号新宿ファーストウエスト１５階,160-0023,東京都,新宿区西新宿１丁目２３番７号新宿ファーストウエスト１５階,03-3348-0601,-,-,saiyou@cic.co.jp
三和産業株式会社,さんわさんぎょう,黒田勝士,http://www.sanwasangyo.co.jp,-,5010001016980,1952年6月,-,未上場,64000000,9450000000,6,180,1,-,12月,菓子やベーカリーの原材料および開業相談を請け負う会社,商社業界の会社,農産物食品専門商社業界の会社,機械業界の会社・建設・工事業界の会社・商社業界の会社,業務厨房関連機器製造業界の会社・事業用リフォーム業界の会社・その他食品専門商社業界の会社,製菓材料販売・製パン・製菓機械販売・店舗設計・外壁工事・店舗リフォーム・厨房機器卸売・機械器具設置工事（機械据付）・浄水器卸売・中古厨房機器販売,BtoB,未計算,東京都千代田区神田多町２丁目５番地,101-0046,東京都,千代田区神田多町２丁目５番地,03-3620-2101,03-3620-2105,info@sanwasangyo.co.jp,-
リズム協伸株式会社,りずむきょうしん,平田博美,https://www.kyoshin-k.co.jp/,https://www.kyoshin-k.co.jp/contact/products_form.html,6010401007884,1965年6月,-,未上場,257600000,3780000000,5,180,1,-,-,タブ端子やネジ端子およびヒューズクリップなどを製造および卸売する会社,機械業界の会社,電子部品製造業界の会社,未分類,未分類,電子部品卸売・ヒューズ製造・ヒューズ卸売,BtoB,未計算,東京都港区虎ノ門３丁目７番２０号,105-0001,東京都,港区虎ノ門３丁目７番２０号,03-3432-8551,03-3436-1376,-,-
株式会社エヌケービー,えぬけーびー,外谷敬之,http://www.nkb.co.jp/,https://ad.nkb.co.jp/eigyo-callcenter/,3010001012321,1948年2月,-,未上場,90000000,13700000000,8,180,-,-,-,交通広告や食関連事業及び商業施設の設計、施工、管理等行っている会社,広告業界の会社,広告代理店業界の会社,その他サービス業界の会社,デザイン業界の会社,交通広告制作・イベント企画,BtoB,未計算,東京都千代田区有楽町１丁目１番３号,100-0006,東京都,千代田区有楽町１丁目１番３号,03-3504-2100,03-3504-2101,-,jinji@nkb.co.jp
株式会社東京アドデザイナース,とうきょうあどでざいなーず,藤原茂樹,http://www.tokyoad.co.jp/,http://www.tokyoad.co.jp/contact/,6010001033983,1961年8月,-,未上場,12500000,2350000000,2,180,-,-,-,各種メーカーやブランド商品などの広告制作を行う会社,広告業界の会社,広告代理店業界の会社,その他サービス業界の会社,デザイン業界の会社,パンフレット制作・パッケージデザイン・広告制作・屋外広告制作・交通広告制作・プロモーション企画・ポスター制作,BtoB,未計算,東京都千代田区三番町１番地　KY三番町ビル,102-0075,東京都,千代田区三番町１番地　KY三番町ビル,03-3262-3894,03-3262-3882,-,-
蓼科情報株式会社,たてしなじょうほう,深澤陽平,https://tatesina.co.jp,https://tatesina.co.jp/contact/,9011501002814,1981年6月,-,未上場,305000000,1640000000,1,180,-,-,5月,Web勤怠管理システム「Tomas」などの開発を行う会社,IT業界の会社,システム開発業界の会社,その他サービス業界の会社・IT業界の会社,Web制作業界の会社・システム受託開発業界の会社,販売管理システム開発・データ管理システム開発・勤怠管理システム開発・データ分析,BtoB,未計算,東京都北区赤羽西１丁目７番１号,115-0055,東京都,北区赤羽西１丁目７番１号,03-5963-7281,03-5963-7287,-,-
株式会社合同資源,ごうどうしげん,舘良男,http://www.godoshigen.co.jp/,http://www.godoshigen.co.jp/contact/,6010001043479,1934年7月,-,未上場,630000000,10120000000,2,180,-,-,9月,ヨウ素製品や天然ガスの販売・供給を行う会社,化学業界の会社,その他化学業界の会社,エネルギー業界の会社,ガス・燃料製品と原料採掘の会社,天然ガス・LNG（液化天然ガス）供給・販売・天然ガス・LNG（液化天然ガス）開発・製造・ヨウ素販売・化学品製造,BtoB,未計算,東京都中央区京橋２丁目１２番６号,104-0031,東京都,中央区京橋２丁目１２番６号,03-3566-0341,03-3566-0340,-,jinji@godoshigen.co.jp
株式会社ヤマタネロジスティクス,やまたねろじすてぃくす,馬場敏行,http://www.yamatane.co.jp/chuoulogi,http://www.yamatane.co.jp/chuoulogi/contact/form.php,6010601004731,1958年12月,-,未上場,10000000,6823000000,12,180,-,-,-,家電や食品、メディカル部門の共同配送や拠点間の大量輸送等を請け負う会社,運輸・物流業界の会社,重量物輸送業界の会社,未分類,未分類,産業廃棄物収集運搬・トラック運送・食品輸送,BtoB　BtoC,未計算,東京都江東区越中島１丁目２番２１号,135-0044,東京都,江東区越中島１丁目２番２１号,03-3820-1129,03-3820-1109,-,-
株式会社アイルネット,あいるねっと,小島進,https://www.islenet.co.jp,https://www.islenet.co.jp/contact/index.html,6010001077948,1972年6月,-,未上場,100000000,7600000000,3,180,-,21,3月,クラウドPBX「iスマートBiz」の販売と携帯電話販売店を運営している会社,IT業界の会社,クラウド・フィンテック業界の会社,通信業界の会社,携帯・通信回線販売代理店業界の会社,スマホ・携帯電話販売・クラウドサービス提供,BtoC　BtoB,未計算,東京都港区南青山１丁目１番１号,107-0062,東京都,港区南青山１丁目１番１号,03-5770-5800,03-5770-6100,-,saiyo@islenet.co.jp
株式会社テクノ,てくの,吉川誠,http://www.technosp.co.jp/index.html,-,1010401018564,1984年5月,-,未上場,100000000,2470000000,1,180,-,-,-,販促物のデザインを行う会社,その他サービス業界の会社,デザイン業界の会社,未分類,未分類,販促品（ノベルティ等）製作・チラシ・フライヤー制作・ポスター制作・POP制作,BtoB,未計算,東京都港区虎ノ門３丁目２３番６号秀和虎ノ門３丁目ビル,105-0001,東京都,港区虎ノ門３丁目２３番６号秀和虎ノ門３丁目ビル,03-3459-1700,03-3459-1755,info@technosp.co.jp,-
株式会社タジマモーターコーポレーション,たじまもーたーこーぽれーしょん,田嶋伸博,http://www.tajima-motor.com/index.html,http://www.tajima-motor.com/contact.html,2011201006691,1983年12月,-,未上場,30000000,13000000000,11,180,-,-,9月,競技用自動車と一般自動車用部品を設計・製造している会社,自動車・乗り物業界の会社,自動車部品・カー用品製造業界の会社,未分類,未分類,防災用品製造・自動車部品販売・自動車部品製造,BtoB,未計算,東京都中野区江原町３丁目３５番３号,165-0023,東京都,中野区江原町３丁目３５番３号,0538-66-0020,0538-66-7583,info@tajima-motor.com,-
大坪電気株式会社,おおつぼでんき,髙杉好一,http://www.ohtsubo-e.com/,http://www.ohtsubo-e.com/inq/,5010601010284,1925年6月,-,未上場,100000000,7913420000,8,180,-,-,6月,電気や空調、給排水衛生設備およびリニューアル工事を行う会社,建設・工事業界の会社,通信設備工事業界の会社,建設・工事業界の会社,その他建築専門工事業界の会社・事業用リフォーム業界の会社・空調設備工事業界の会社・太陽光パネル業界の会社,太陽光発電設備保守・メンテナンス・給排水設備工事・風力発電設備工事・防災設備工事・太陽光パネル設置工事・改修工事・防犯設備工事・増築工事・改築工事・内装工事,BtoB,未計算,東京都墨田区亀沢１丁目１４番５号,130-0014,東京都,墨田区亀沢１丁目１４番５号,03-3625-7111,03-3625-7901,-,saiyou@ohtsubo-e.com
日栄動力工業株式会社,にちえいどうりょく,神山洋,http://nichieidouryoku.co.jp/,-,6010401021497,1959年2月,-,未上場,100000000,4711430000,8,180,2,-,7月,発電所のタービンや発電機の据付・点検を行う会社,建設・工事業界の会社,プラント設備工事業界の会社,未分類,未分類,火力発電設備工事・原子力発電設備工事・石油プラント工事・給排水設備工事・管工事,BtoB,未計算,東京都港区西新橋２丁目１１番６号,105-0003,東京都,港区西新橋２丁目１１番６号,03-3506-3011,-,info@nichieidouryoku.co.jp,-
日宝化学株式会社,にっぽうかがく,内海勝議,https://www.npckk.co.jp/,https://www.npckk.co.jp/contact/,8010001053583,1948年10月,-,未上場,517200000,5714000000,1,179,1,-,-,電子材料、農薬樹脂、医薬・ファイン部門を持つ、日本触媒の連結対象の化成品メーカー　,化学業界の会社,その他化学業界の会社,未分類,未分類,化学品製造,BtoB,未計算,東京都中央区日本橋本町４丁目８番１５号,103-0023,東京都,中央区日本橋本町４丁目８番１５号,03-3270-5341,03-3270-3401,-,otake@nippoh-chem.jp
株式会社アバールデータ,あばーるでーた,菊地豊,https://www.avaldata.co.jp/,https://www.avaldata.co.jp/address/address.html,6012301000127,1959年8月,-,JASDAQ,2354090000,7699368000,2,179,-,-,3月,組込みモジュールや計測通信機器の製造と販売などを手掛ける会社,機械業界の会社,精密機器製造業界の会社,IT業界の会社・機械業界の会社,システム受託開発業界の会社・電子部品製造業界の会社,通信機器販売・通信機器製造・画像処理機器製造・画像処理システム開発・電子モジュール製造・画像処理機器販売,BtoB,未計算,東京都町田市旭町１丁目２５番１０号,194-0023,東京都,町田市旭町１丁目２５番１０号,042-732-1000,042-732-1022,info@avaldata.co.jp,recruit@avaldata.co.jp
株式会社テーオーリネンサプライ,てーおーりねんさぷらい,羽廣元和,http://www.tolinen.com/,http://www.tolinen.com/contact.html,1010701006203,1983年3月,-,未上場,96000000,1856770000,4,179,2,-,3月,ホテルやレストランなどでリネンサプライ事業、クリーニング事業を行う会社,その他サービス業界の会社,生活関連レンタル・リース業界の会社,その他サービス業界の会社,ビル清掃・ハウスクリーニング業界の会社,衣類クリーニング・ホテルリネンサプライ,BtoB　BtoC,未計算,東京都品川区西五反田７丁目２２番１７号,141-0031,東京都,品川区西五反田７丁目２２番１７号,03-3221-4081,03-3221-4120,info@tolinen.com,-
