[検索条件]連絡先の有無：お問い合わせページあり.業界：小売業界の会社・自社型eコマース業界の会社・モール型eコマース業界の会社.地域：東京都
会社名,会社名ひらがな,代表者名,会社サイト,お問い合わせページ,法人番号,設立年月,役員情報,上場種別,資本金,売上高,事業所数,従業員数,工場数,店舗数,決算月,一言説明,メイン大業界,メイン小業界,サブ大業界,サブ小業界,事業内容キーワード,特徴,マッチ度,本社住所,本社郵便番号,本社住所（都道府県のみ）,本社住所（都道府県除く）,本社電話番号,本社FAX番号,本社メールアドレス,採用メールアドレス
株式会社ラディアント,らでぃあんと,-,http://store.nomo-radiant.jp/,https://www.nomo-radiant.jp/order/inquiry.php,6013201019109,-,-,未上場,-,-,1,-,-,-,-,野茂英雄オフィシャルネットストアの運営を行う会社,小売業界の会社,自社型eコマース業界の会社,未分類,未分類,野球用品販売・グッズ販売,BtoC,未計算,東京都目黒区駒場１丁目４４番１４号Ｄ－２２１,153-0041,東京都,目黒区駒場１丁目４４番１４号Ｄ－２２１,03-3466-8471,03-3466-8337,info@nomo-radiant.jp,-
アルビーナアンジェラ株式会社,あるびーなあんじぇら,グラデュンアンジェラ,http://moldova-market.jp/index.html,http://moldova-market.jp/contact.html,5013201015793,2009年4月,-,未上場,-,-,-,-,-,1,-,モルドバ産ワインの輸入および販売を行っている会社,食品業界の会社,酒・ワイン業界の会社,小売業界の会社,自社型eコマース業界の会社・食品店業界の会社,ワイン輸入・ワイン販売・缶詰食品販売・輸入食品販売,BtoC,未計算,東京都目黒区自由が丘１丁目２７番２号,152-0035,東京都,目黒区自由が丘１丁目２７番２号,03-6421-4140,03-6421-4140,prima@moldova-market.jp,-
有限会社柳屋蒲鉾店,やなぎやかまぼこてん,柳下勝美,https://yanagiya-kamaboko.co.jp/,https://yanagiya-kamaboko.co.jp/contact/,1013202006548,-,-,未上場,-,-,1,-,-,-,-,はんぺんやおでん、五目揚げなどの製造を行う会社,食品業界の会社,その他食品業界の会社,小売業界の会社,自社型eコマース業界の会社,ギフト・贈答品販売・練り製品（ちくわ・かまぼこ等）販売・練り製品（ちくわ・かまぼこ等）製造,BtoC,未計算,東京都目黒区目黒本町５丁目３３番２５号,152-0002,東京都,目黒区目黒本町５丁目３３番２５号,03-3712-5006,03-3712-5148,info@yanagiya-kamaboko.co.jp,-
株式会社ハート,はーと,濱島啓太,https://www.heart-jp.com/index.html,https://www.heart-jp.com/other/index.html,4011001043702,1988年5月,-,未上場,100000000,-,1,-,-,-,-,除草剤および肥料の輸入販売を行う会社,商社業界の会社,その他専門商社業界の会社,小売業界の会社,自社型eコマース業界の会社,肥料販売・除草剤販売・肥料卸売,BtoB　BtoC,未計算,東京都千代田区富士見１丁目１２番９号,102-0071,東京都,千代田区富士見１丁目１２番９号,03-5212-1365,03-3221-0035,info@heart-jp.com,-
有限会社春日無線変圧器,かすがむせんへんあつき,地曳雅春,http://www.e-kasuga.net/index.asp,https://www.e-kasuga.net:33553/inquire01.asp,7010002008967,1968年11月,-,未上場,3000000,-,-,-,-,2,-,トランスなど変圧器の販売を行う会社,商社業界の会社,電子部品専門商社業界の会社,小売業界の会社,自社型eコマース業界の会社,スピーカー販売・変圧器販売・オーディオ機器販売,BtoB,未計算,東京都千代田区外神田１丁目１６番１０号,101-0021,東京都,千代田区外神田１丁目１６番１０号,03-3257-0337,03-3257-0337,info@e-kasuga.net,-
有限会社ストリートワイズ,すとりーとわいず,渥美雄一郎,http://street-wise.jp/,http://street-wise.jp/contact/,1010002050099,2003年4月,-,未上場,-,-,1,-,-,-,-,映像制作及びマーケティング支援などを行なっている会社,小売業界の会社,自社型eコマース業界の会社,未分類,未分類,販売コンサルティング・マーケティング支援・映像制作,BtoC　BtoB,未計算,東京都中央区日本橋富沢町１６番５号,103-0006,東京都,中央区日本橋富沢町１６番５号,03-6661-6643,03-6661-6647,street-wise@shop.rakuten.co.jp,-
株式会社隅田屋商店,すみだやしょうてん,片山真一,http://sumidaya.jp/,http://sumidaya.jp/inquiry/,9010601012673,1954年3月,-,未上場,10000000,-,-,-,-,1,-,米穀店「 隅田屋」の運営を行う会社,小売業界の会社,食品店業界の会社,小売業界の会社,自社型eコマース業界の会社,米販売・精米,BtoC　BtoB,未計算,東京都墨田区東駒形１丁目６番１号,130-0005,東京都,墨田区東駒形１丁目６番１号,03-3626-1135,03-3626-1130,info-sumidaya@sumidaya.jp,-
株式会社ジャパン・メディア・システムズ,じゃぱん・めでぃあ・しすてむず,巳作和恵,http://www.ginzajms.jp/index.html,http://www.jmsdiet.co.jp/inquiry2/,6010001065011,1989年,-,未上場,20000000,-,-,-,-,1,-,ミニチュアダックス専門店「銀座DAXDACHS」の運営を手掛ける会社,食品業界の会社,健康食品業界の会社,小売業界の会社・エンタメ業界の会社,自社型eコマース業界の会社・ペット・動物業界の会社,ダイエット食品販売・ペット用品販売・ペットショップ運営,BtoC,未計算,東京都中央区銀座１丁目１５番１２号,104-0061,東京都,中央区銀座１丁目１５番１２号,03-3535-0221,03-3535-4773,staff@dachs.jp,-
有限会社ブロックバスターズ,ぶろっくばすたーず,桃井隆宏,https://acwine.jp/,https://cart9.shopserve.jp/-/acwine.jp/FORM/contact.cgi,8010402023945,-,-,未上場,-,-,1,-,-,-,-,「アーサーセラーズ ワインブティック」の運営を行う会社,食品業界の会社,酒・ワイン業界の会社,小売業界の会社,自社型eコマース業界の会社,ワイン製造・ワイン輸入・ワイン販売・ワイン卸売,BtoC　BtoB,未計算,東京都港区六本木３丁目１６番１３号アンバサダー六本木３０３,106-0032,東京都,港区六本木３丁目１６番１３号アンバサダー六本木３０３,090-3099-2552,-,shopmaster@acwine.jp,-
六八倶楽部株式会社,ろっぱちくらぶ,金子清 ,https://68club.stores.jp/,https://68club.stores.jp/inquiry,1010401061283,-,-,未上場,-,-,1,-,-,-,-,ハナビラタケ粉末を原料にした健康食品の販売を行う会社,小売業界の会社,食品店業界の会社,小売業界の会社,自社型eコマース業界の会社,健康食品販売,BtoC,未計算,東京都港区港南４丁目７番５５－３０５号,108-0075,東京都,港区港南４丁目７番５５－３０５号,03-5769-2968,03-5769-2268,nowyeah4649@hotmail.com,-
株式会社デスカ,ですか,-,https://www.deska.jp/,https://www.deska.jp/contact,9010401018706,-,-,未上場,-,-,1,-,-,-,-,貸ギャラリー「ギャラリー5610」の運営を行う会社,不動産業界の会社,レンタルスペース業界の会社,小売業界の会社,自社型eコマース業界の会社,ギャラリー・画廊運営・書籍販売,BtoC　BtoB,未計算,東京都港区南青山５丁目６番１０号,107-0062,東京都,港区南青山５丁目６番１０号,03-3407-5610,03-3406-6300,gallery@deska.jp,-
スローナチュラル株式会社,すろーなちゅらる,秦東樹,http://www.sajihp.com/index.html,http://www.sajihp.com/04_03ask/index.html,3010401059012,2004年2月,-,未上場,-,-,-,-,-,1,-,「聖果サジー」や「梅エキス」の販売を手掛ける「サジー本舗」の運営を行う会社,食品業界の会社,健康食品業界の会社,小売業界の会社,自社型eコマース業界の会社,健康食品製造・飲料販売・健康食品販売・健康食品開発,BtoC,未計算,東京都港区南麻布２丁目９番２６号,106-0047,東京都,港区南麻布２丁目９番２６号,03-5791-2578,03-5791-2579,info@sajihp.com,-
有限会社アイン,あいん,山田幸夫,http://www.shibuya-hanko.com,http://shibuya-hanko.com/contact/,9011002026668,-,-,未上場,-,-,-,-,-,1,-,個人や法人向けの印鑑の注文販売を行う会社,製造業界の会社,その他製造業界の会社,小売業界の会社,自社型eコマース業界の会社,印章・印鑑・はんこ販売,BtoB　BtoC,未計算,東京都渋谷区桜丘町７－３ベラコート渋谷１０１,150-0031,東京都,渋谷区桜丘町７－３ベラコート渋谷１０１,03-5489-0047,03-5489-0047,hanko@path.ne.jp,-
株式会社日進,にっしん,山戸康郎,http://www.ec-nisshin.com,http://www.ec-nisshin.com/contact/,4013301035081,-,-,未上場,-,-,1,-,-,-,-,パソコン・テレビや照明器具などのWeb販売を行っている会社,小売業界の会社,自社型eコマース業界の会社,未分類,未分類,オフィス機器・OA機器販売・カメラ販売・照明機器販売・家電販売・パソコン販売・電子辞書販売・テレビ販売,BtoC,未計算,東京都豊島区東池袋１丁目３４－１広告塔センタービル５階,170-0013,東京都,豊島区東池袋１丁目３４－１広告塔センタービル５階,03-6907-7534,03-5985-4274,info@ec-nisshin.com,-
株式会社守半總本舗,もりはんそうほんぽ,湯澤元一,http://morihan.co.jp,http://morihan.co.jp/contact,8010801011947,1927年2月,-,未上場,25000000,-,1,-,-,3,-,海苔の製造と販売を手掛ける会社,食品業界の会社,水産業界の会社,小売業界の会社,自社型eコマース業界の会社,海苔製品卸売・海苔製品販売・海苔製造・海苔製品製造・海苔卸売・海苔販売,BtoC　BtoB,未計算,東京都大田区蒲田５丁目４６番８号,144-0052,東京都,大田区蒲田５丁目４６番８号,03-3731-3633,03-3730-3428,yuzawa@morihan.co.jp,-
株式会社産経創業,さんけいそうぎょう,石浜隆雄,http://www.sankei-paint.jp,http://www.sankei-paint.jp/contact/,1011701003264,1984年8月,-,未上場,20000000,-,1,-,1,-,-,コーティング剤や塗料の卸売および小売を行う会社,商社業界の会社,その他専門商社業界の会社,小売業界の会社,自社型eコマース業界の会社,コーティング剤卸売・塗料販売・塗料卸売・コーティング剤販売,BtoC　BtoB,未計算,東京都江戸川区鹿骨５丁目２４番６号,133-0073,東京都,江戸川区鹿骨５丁目２４番６号,03-6638-7300,03-5666-8773,info@sankei-paint.jp,-
株式会社ノヴァ電子,の?ぁでんし,川辺英一朗,http://www.novaelec.co.jp/index.html,http://www.novaelec.co.jp/shiryou.html,4010801009532,1994年4月,-,未上場,25000000,-,2,-,-,-,-,モーションコントロールICなどの開発や製造を行っている会社,機械業界の会社,電子部品製造業界の会社,小売業界の会社,自社型eコマース業界の会社,電子部品販売・電子基板製造・電子基板販売,BtoB,未計算,東京都大田区上池台５丁目１１番６号,145-0064,東京都,大田区上池台５丁目１１番６号,03-5738-3666,03-5738-3665,novaelec_info@novaelec.co.jp,-
株式会社ＭＯＮＡＣＡ,もなか,青山哲弥,http://web-monaca.com/,https://secure.shop-pro.jp/?mode=inq&shop_id=PA01206882,4010901024373,2006年4月,-,未上場,-,-,1,-,-,-,-,イタリアワイン専門ショップを運営する会社,商社業界の会社,その他食品専門商社業界の会社,小売業界の会社,自社型eコマース業界の会社,ワイン輸入・ワイン販売・ワイン卸売,BtoB　BtoC,未計算,東京都世田谷区上野毛４丁目３０番２号,158-0093,東京都,世田谷区上野毛４丁目３０番２号,03-6411-6768,-,info@web-monaca.com,-
株式会社ＦＭ,えふえむ,藤枝祐太,http://food-majority.co.jp/index.html,https://secure.shop-pro.jp/?mode=inq&shop_id=PA01103965,9010901022851,2008年7月,-,未上場,-,-,-,-,-,5,-,和牛専門の焼き肉店「焼肉芝浦」の運営を行う会社,外食業界の会社,焼肉・ステーキ店業界の会社,小売業界の会社,自社型eコマース業界の会社,ケータリングサービス提供・弁当販売・弁当製造・食肉販売,BtoC,未計算,東京都世田谷区駒沢５丁目１６番９号,154-0012,東京都,世田谷区駒沢５丁目１６番９号,03-5707-9797,03-5707-9797,info@food-majority.co.jp,-
株式会社ヘルメチツク,へるめちつく,小林智彦,https://www.hermetic.co.jp/,https://www.hermetic.co.jp/contact,3011101019487,1967年7月,-,未上場,10000000,-,2,-,-,-,-,接着剤やシール材、液状パッキンの製造および販売を手掛ける会社,化学業界の会社,接着剤・テープ製造業界の会社,化学業界の会社・小売業界の会社,塗料製造業界の会社・その他化学業界の会社・自社型eコマース業界の会社,シール材販売・コーティング剤販売・接着剤製造・シーリング材製造・シーリング材販売・コーティング剤製造・塗料販売・防虫剤製造・シール材製造・接着剤販売,BtoB,未計算,東京都新宿区高田馬場１丁目９番２７号,169-0075,東京都,新宿区高田馬場１丁目９番２７号,03-3200-7289,03-3208-8234,accountmaster@hermetic.co.jp,-
有限会社ラブフラワー,らぶふらわー,奥村茂樹,http://www.love-flower.co.jp/,http://www.love-flower.co.jp/contact.html,1011402009726,1988年11月,-,未上場,-,-,-,-,-,2,-,花屋「LOVEフラワー」の運営を行う会社,小売業界の会社,花屋業界の会社,小売業界の会社,自社型eコマース業界の会社,生花販売,BtoC,未計算,東京都板橋区仲宿４４番４号,173-0005,東京都,板橋区仲宿４４番４号,03-3964-8741,03-3964-8790,info@love-flower.co.jp,-
株式会社光工芸社,ひかりこうげいしゃ,石田靖夫,http://www.hikari-kougei.co.jp/,http://www.hikari-kougei.co.jp/contact.html,9011501008373,1964年,-,未上場,10000000,-,-,-,-,1,-,麻雀用品の製造と販売を行う会社,機械業界の会社,アミューズメント機器業界の会社,小売業界の会社,自社型eコマース業界の会社,-,BtoB　BtoC,未計算,東京都荒川区西日暮里２丁目４９番５号,116-0013,東京都,荒川区西日暮里２丁目４９番５号,03-3803-5581,03-3807-9975,mahjong-yougu@hikari-kougei.co.jp,-
有限会社ジャパンアートメモリー,じゃぱんあーとめもりー,朱宮明美,http://www.artmemory.co.jp/,http://www.artmemory.co.jp/guide/inquiry.html,1011202003078,1985年10月,-,未上場,-,-,-,-,-,1,-,数珠や仏像などの仏教関連商品を店舗およびWebにて販売する会社,生活用品業界の会社,仏具業界の会社,小売業界の会社,自社型eコマース業界の会社,数珠・念珠販売・仏具販売・漆器販売・線香販売,BtoC,未計算,東京都中野区新井１丁目１１番８号,165-0026,東京都,中野区新井１丁目１１番８号,03-3388-8266,03-3388-8268,info@artmemory.co.jp,-
有限会社プレオ,ぷれお,-,https://www.pleonet.com/poster_print/,https://pleo.ocnk.net/contact/,4011802029404,2001年7月,-,未上場,3000000,-,1,-,-,-,-,ポスターの印刷を行う会社,広告業界の会社,紙媒体印刷業界の会社,小売業界の会社,自社型eコマース業界の会社,ポスター印刷・ラミネート加工・オンデマンド印刷,BtoC　BtoB,未計算,東京都葛飾区東新小岩６丁目１６番１１号,124-0023,東京都,葛飾区東新小岩６丁目１６番１１号,03-3693-5468,03-3693-5469,info@pleo.ocnk.net,-
株式会社アオミ製袋,あおみせいたい,青海茂,http://www.aomist.com/,http://www.aomist.com/contact/,9011801000105,1995年8月,-,未上場,10000000,-,1,-,-,-,-,OPPフィルムの梱包資材などを製造している会社,製造業界の会社,プラスチック包装資材製造業界の会社,小売業界の会社・商社業界の会社,自社型eコマース業界の会社・その他専門商社業界の会社,包装・梱包資材製造・シール販売・包装・梱包資材販売・OPP袋販売・OPP袋製造・フィルム加工,BtoC　BtoB,未計算,東京都葛飾区西水元３丁目１０番１１号,125-0031,東京都,葛飾区西水元３丁目１０番１１号,03-3609-9782,03-3609-9802,info@aomist.com,-
株式会社ビューグラント,びゅーぐらんと,高橋克哉,http://www.viewgrant.com/,https://www.viewgrant.com/contactus/form.html,6012401020033,2010年1月,-,未上場,6000000,-,2,-,-,-,-,ビザの取得代行や関連するサポート業務を行う会社,エンタメ業界の会社,海外旅行・留学業界の会社,小売業界の会社,自社型eコマース業界の会社,ビザ代理申請,BtoC,未計算,東京都狛江市和泉本町３丁目５番１４号,201-0003,東京都,狛江市和泉本町３丁目５番１４号,03-6676-3960,03-6676-2719,info@viewgrant.com,-
有限会社アップライズ,あっぷらいず,横谷一也,https://upriseshop.jp/,https://upriseshop.jp/contact/index.php,1011002035081,-,-,未上場,-,-,1,-,-,-,-,アーティスト関連商品を扱うWebショップの運営を行う会社,小売業界の会社,自社型eコマース業界の会社,未分類,未分類,CD・レコード販売,BtoC,未計算,東京都渋谷区円山町３番２号,150-0044,東京都,渋谷区円山町３番２号,03-5728-1558,-,info@upriseshop.jp,-
有限会社エー・トライブ,えー・とらいぶ,鈴木康裕,http://guhroovy.shop-pro.jp/,https://secure.shop-pro.jp/?mode=inq&shop_id=PA01367907,6011002019534,-,-,未上場,-,-,1,-,-,-,-,ハードコア音楽CDの販売を行う会社,小売業界の会社,書籍・マルチメディア販売業界の会社,小売業界の会社,自社型eコマース業界の会社,CD・レコード販売・シャツ販売,BtoC,未計算,東京都渋谷区宇田川町４番８号,150-0042,東京都,渋谷区宇田川町４番８号,03-3476-2600,-,info@guhroovy.com,-
株式会社オーギュメント,おーぎゅめんと,二階堂昇吾,http://augment.cc/,http://augment.cc/#contact,1011001043259,2004年9月,-,未上場,10000000,-,1,-,-,-,-,デザイン制作や撮影スタジオの運営、キャスティングなどを行う会社,人材業界の会社,サービス業人材派遣業界の会社,その他サービス業界の会社・小売業界の会社,デザイン業界の会社・写真業界の会社・自社型eコマース業界の会社,撮影スタジオ運営・キャスティング業務・店舗デザイン・アーティストマネジメント・ヘアメイク,BtoC　BtoB,未計算,東京都渋谷区広尾３丁目１２番地２４号,150-0012,東京都,渋谷区広尾３丁目１２番地２４号,03-6433-5040,03-6433-5041,info@augment.cc,-
有限会社レクリューズ,れくりゅーず,及川滋,http://lecruse.com,http://yzotmr.xsrv.jp/request/mail.html,6011102014204,1992年4月,-,未上場,10000000,-,1,-,-,-,-,チーズや生ハムなどの肉製品の販売を行う会社,商社業界の会社,農産物食品専門商社業界の会社,小売業界の会社・商社業界の会社,自社型eコマース業界の会社・その他食品専門商社業界の会社・食肉・卵専門商社業界の会社,食肉加工品（ソーセージ・ベーコン・ハム等）卸売・ドライフルーツ卸売・塩卸売・チーズ卸売,BtoB,未計算,東京都新宿区荒木町２３番地,160-0007,東京都,新宿区荒木町２３番地,03-3225-8481,03-3225-8482,lecruse@bc.wakwak.com,-
アースアンドライフ株式会社,あーすあんどらいふ,大浦政秀,http://earthandlife.co.jp/,http://earthandlife.co.jp/contact.php,8010001035664,1993年1月,-,未上場,-,-,1,-,-,-,-,オーガニック食品の輸入販売を行う会社,商社業界の会社,その他食品専門商社業界の会社,小売業界の会社,自社型eコマース業界の会社,ペット用品販売・ペット用品卸売・豚肉卸売・鶏肉卸売・牛肉卸売・牛肉販売・食肉輸入・鶏肉販売・豚肉販売,BtoC　BtoB,未計算,東京都中央区銀座１丁目１４番５号,104-0061,東京都,中央区銀座１丁目１４番５号,03-5524-1123,03-5524-5156,main@earthandlife.co.jp,-
有限会社ビーイングサポート・マナ,びーいんぐさぽーと・まな,村田陽子,http://besuppm.wixsite.com/b-suppo,https://ws.formzu.net/fgen/S54917961/,9010402018283,1995年7月,-,未上場,5000000,-,1,-,-,-,-,保健事業のコンサルティングや健康づくりセミナーなどを行う会社,コンサルティング業界の会社,その他コンサルティング業界の会社,人材業界の会社・小売業界の会社,企業研修業界の会社・個人向けセミナー業界・自社型eコマース業界の会社,健康セミナー運営・書籍販売・DVD販売,BtoC　BtoB,未計算,東京都港区六本木７丁目８番５号,106-0032,東京都,港区六本木７丁目８番５号,03-3475-5838,03-3475-5846,yohko-m@xj9.so-net.ne.jp,-
株式会社ハイパーコンサルティング・ジャパン,はいぱーこんさるてぃんぐ・じゃぱん,須藤裕司,https://www.hyper-consulting.jp/,https://www.hyper-consulting.jp/contact/,6011401013922,2001年8月,-,未上場,10000000,-,-,-,-,1,-,人間関係などのカウンセリングやヒプノセラピーなど行う会社,医療・福祉業界の会社,その他医療・福祉業界の会社,人材業界の会社・小売業界の会社・コンサルティング業界の会社,個人向けセミナー業界・自社型eコマース業界の会社・その他コンサルティング業界の会社,健康セミナー運営・カウンセリング,BtoC,未計算,東京都板橋区常盤台４丁目２５番２号,174-0071,東京都,板橋区常盤台４丁目２５番２号,03-3932-6144,03-3932-6343,info@hyper-consulting.com,-
有限会社伊東屋大島商店,いとうやおおしましょうてん,大島重利,http://www.1108.net/,https://secure.shop-pro.jp/?mode=inq&shop_id=PA01151110,6010802001338,-,-,未上場,-,-,-,-,-,1,-,日本酒や梅酒を販売する酒店「いとうや大島商店」の運営を行う会社,食品業界の会社,酒・ワイン業界の会社,小売業界の会社,自社型eコマース業界の会社,酒類通販・日本酒販売・酒類製造・酒類販売・日本酒製造,BtoC,未計算,東京都大田区南六郷２丁目３６番４号,144-0045,東京都,大田区南六郷２丁目３６番４号,03-3738-0023,03-3738-0023,mail@1108.net,-
ホンダシーフーズ株式会社,ほんだしーふーず,本多宏,http://www.honda-sf.net,http://www.honda-sf.net/contact/,4010001155061,-,-,未上場,-,-,1,-,-,-,-,スモークサーモンなど水産加工品の販売を行う会社,商社業界の会社,水産物食品専門商社業界の会社,小売業界の会社,自社型eコマース業界の会社,水産加工品販売・燻製品販売,BtoB　BtoC,未計算,東京都中央区築地７丁目１３番５号北海道漁連ビル７階,104-0045,東京都,中央区築地７丁目１３番５号北海道漁連ビル７階,03-3542-0517,03-3542-0517,honda-sf@wit.ocn.ne.jp,-
株式会社ユリーカ,ゆりーか,仲嶺都子,http://www.yay-eureka.com/#home,http://www.yay-eureka.com/#contact-us,3010001161655,-,-,未上場,-,-,1,-,-,-,-,日本茶ブランド「Asterisk」を販売する会社,小売業界の会社,自社型eコマース業界の会社,未分類,未分類,日本茶販売,BtoC,未計算,東京都中央区銀座２丁目８番９号,104-0061,東京都,中央区銀座２丁目８番９号,-,-,-,-
株式会社ＳＥＭエージェンシー,えすいーえむえーじぇんしー,稲田光造,http://sem-agency.jp/,https://sem-agency.co.jp/contact/,5011001072980,2005年9月,-,未上場,24000000,-,1,-,-,-,-,リスティング広告の最適化やSEOサービス等を請け負う会社,広告業界の会社,インターネット広告代理店業界の会社,IT業界の会社・小売業界の会社,Webサービス・アプリ運営業界の会社・自社型eコマース業界の会社,SEO対策・データ分析,BtoB,未計算,東京都渋谷区渋谷２丁目２番５号,150-0002,東京都,渋谷区渋谷２丁目２番５号,03-6419-7171,03-6419-7172,info@sem-agency.co.jp,saiyo@sem-agency.jp
ナガラ図書株式会社,ながらとしょ,森裕雅,http://www.nagara-books.co.jp/catalog/index.php?osCsid=23f14ec647c611a9eb46101c002cc3eb,http://www.nagara-books.co.jp/catalog/contact_us.php,7010001005742,-,-,未上場,-,-,-,-,-,1,-,辞書や研究書の輸入および販売を行う会社,マスコミ業界の会社,書籍出版業界の会社,小売業界の会社,自社型eコマース業界の会社,書籍輸入,BtoC,未計算,東京都文京区本郷５丁目２４番６号,113-0033,東京都,文京区本郷５丁目２４番６号,03-3812-6679,03-3812-6918,info@nagara-books.co.jp,-
株式会社ミシマ社,みしましゃ,三島邦弘,http://www.mishimasha.com/,http://www.mishimasha.com/contact/,8013201012697,2006年10月,-,未上場,-,-,1,-,-,1,-,書籍の出版やWebサイト「みんなのミシマガジン」の運営を行なう会社,マスコミ業界の会社,書籍出版業界の会社,IT業界の会社・小売業界の会社,Webサービス・アプリ運営業界の会社・書籍・マルチメディア販売業界の会社・自社型eコマース業界の会社,オリジナルTシャツ制作・シャツ販売,BtoB　BtoC,未計算,東京都目黒区自由が丘２丁目６番１３号,152-0035,東京都,目黒区自由が丘２丁目６番１３号,03-3724-5616,03-3724-5618,hatena@mishimasha.com,-
有限会社ビビアン,びびあん,長田和代,http://www.viviann.co.jp/,http://www.viviann.co.jp/contact/,5010902019933,1998年5月,-,未上場,10000000,-,1,-,-,-,-,浄水器や濾過装置の製造・販売を行う会社,機械業界の会社,水処理機械製造業界の会社,小売業界の会社,自社型eコマース業界の会社,セミナー運営・浄水器販売・濾過装置販売・化粧品開発・濾過装置製造・浄水器製造,BtoC　BtoB,未計算,東京都世田谷区等々力２丁目３２番７号,158-0082,東京都,世田谷区等々力２丁目３２番７号,03-5758-3911,03-5758-3921,gaia135info@viviann.co.jp,-
タマショウワールド株式会社,たましょうわーるど,田村かおる,https://www.caosjewel.com/,https://www.caosjewel.com/contact,7010401098188,-,-,未上場,-,-,-,-,-,1,-,ジュエリーショップ「Cao’s Jewel」を運営する会社,小売業界の会社,ジュエリーショップ業界の会社,小売業界の会社,自社型eコマース業界の会社,ジュエリー販売・ジュエリー修理・ジュエリーリフォーム,BtoC,未計算,東京都港区虎ノ門１丁目１６番６号虎ノ門ラポートビル１０３,105-0001,東京都,港区虎ノ門１丁目１６番６号虎ノ門ラポートビル１０３,03-6206-1610,-,caos@tamashoworld.co.jp,-
株式会社ブルームワークス,ぶるーむわーくす,松林真人,https://www.reluck.com/,https://cart0.shopserve.jp/-/reluck.com/FORM/contact.cgi,2011601012711,2006年,-,未上場,-,-,1,-,-,-,-,サプリメントのセレクトショップ「リラクゼンセレクト」のサイト管理や商品販売を行う会社,食品業界の会社,その他食品業界の会社,小売業界の会社,自社型eコマース業界の会社,サプリメント販売・健康食品販売・医療情報提供,BtoC,未計算,東京都練馬区小竹町２丁目２６番１０号,176-0004,東京都,練馬区小竹町２丁目２６番１０号,03-3420-1866,03-6893-4918,info@reluck.com,-
株式会社オフィスなかおか,おふぃすなかおか,中岡裕次郎,https://www.office-nakaoka.com/,https://www.office-nakaoka.com/contact-us/,4011102019089,2000年5月,-,未上場,-,-,1,-,-,-,-,生涯スポーツや教養に関する書籍の出版を手掛ける会社,マスコミ業界の会社,書籍出版業界の会社,その他サービス業界の会社・小売業界の会社・人材業界の会社,デザイン業界の会社・自社型eコマース業界の会社・その他業務請負業界の会社,書籍制作・雑誌編集・ポスター制作・イラスト制作・パンフレット制作,BtoB　BtoC,未計算,東京都新宿区袋町８番地アルファホームズ新神楽坂６０１,162-0828,東京都,新宿区袋町８番地アルファホームズ新神楽坂６０１,03-5228-7018,03-4291-7156,nakaoka@kke.biglobe.ne.jp,-
ムーブオン株式会社,むーぶおん,中村光,http://moveonjp.com/wp/,http://moveonjp.com/wp/%e6%b3%95%e4%ba%ba%e3%81%ae%e3%81%8a%e5%ae%a2%e6%a7%98%e3%80%80%e3%81%8a%e5%95%8f%e3%81%84%e5%90%88%e3%82%8f%e3%81%9b/,4010101009885,2007年7月,-,未上場,1000000,-,1,-,-,-,6月,登山用GPS「ヤマナビ」などのアウトドア機器の製作・販売や、UVインクジェットの印刷を行う会社,通信機器業界の会社,パソコン・スマホ周辺機器製造業界の会社,小売業界の会社,自社型eコマース業界の会社,電気機器製造・電気機器販売,BtoC　BtoB,未計算,東京都八王子市四谷町７６９－８,193-0813,東京都,八王子市四谷町７６９－８,042-686-0477,042-668-8423,info@moveonjp.com,-
株式会社木村海藻店,きむらかいそうてん,木村宏,http://wakameyahirochan.ocnk.net,https://wakameyahirochan.ocnk.net/contact,6010001040889,-,-,未上場,-,-,-,-,-,1,-,「わかめ屋ひろちゃん」にて海藻を販売する会社,食品業界の会社,水産業界の会社,小売業界の会社,自社型eコマース業界の会社,水産加工品販売・昆布販売,BtoC,未計算,東京都中央区日本橋茅場町２丁目７番１２号,103-0025,東京都,中央区日本橋茅場町２丁目７番１２号,03-3666-2729,03-3249-6883,kimurahi@cj9.so-net.ne.jp,-
有限会社関東電信社,かんとうでんしんしゃ,野沢哲也,http://www.kds-ltd.jp/,http://www.kds-ltd.jp/contact.html,8010702011212,2001年8月,-,未上場,5000000,-,1,-,-,-,-,電話工事及びネットワーク工事を中心に行うNTT東日本委託販売会社,建設・工事業界の会社,通信設備工事業界の会社,小売業界の会社,その他小売業界の会社・モール型eコマース業界の会社,オフィス機器・OA機器販売・防犯設備工事・イヤホン・ヘッドホン販売・LAN工事・配線工事,BtoC　BtoB,未計算,東京都品川区大崎４丁目２番１３号,141-0032,東京都,品川区大崎４丁目２番１３号,03-5740-5567,03-3494-5250,-,-
有限会社マックダディー,まっくだでぃー,日下部司,http://www.mackdaddy.jp/,https://www.mackdaddy.jp/contact/,6011002021465,1997年,-,未上場,-,-,1,-,-,1,-,アパレル製品の販売を行う「MACKDADDY」の運営を行っている会社,小売業界の会社,その他アパレルショップ業界の会社,小売業界の会社,自社型eコマース業界の会社,シャツ販売・サングラス販売・ブレスレット販売,BtoC,未計算,東京都渋谷区神宮前２丁目１９番１２号,150-0001,東京都,渋谷区神宮前２丁目１９番１２号,03-6453-4040,-,info@mackdaddy.jp,-
